ID game,ID team,ID player,missed pucks,total throws,% of reflected shots
8555.00,214.00,4565.00,6.00,18.00,66.67
8559.00,489.00,8728.00,1.00,22.00,95.45
8559.00,431.00,8407.00,5.00,33.00,84.85
8556.00,402.00,8020.00,3.00,26.00,88.46
8556.00,490.00,8668.00,5.00,27.00,81.48
8552.00,451.00,6994.00,4.00,40.00,90.00
8552.00,176.00,7144.00,1.00,5.00,80.00
8553.00,493.00,4256.00,6.00,28.00,78.57
8553.00,23.00,2559.00,3.00,26.00,88.46
8560.00,400.00,2458.00,3.00,17.00,82.35
8560.00,406.00,7837.00,5.00,26.00,80.77
8558.00,12.00,2309.00,8.00,22.00,63.64
8563.00,448.00,7966.00,9.00,26.00,65.38
8563.00,404.00,5090.00,6.00,27.00,77.78
8561.00,411.00,5536.00,3.00,28.00,89.29
8561.00,439.00,7620.00,4.00,30.00,86.67
8573.00,404.00,5090.00,3.00,31.00,90.32
8567.00,15.00,4182.00,4.00,34.00,88.24
8567.00,12.00,2309.00,3.00,31.00,90.32
8577.00,400.00,8040.00,4.00,24.00,83.33
8569.00,409.00,7752.00,8.00,33.00,75.76
8569.00,23.00,2559.00,2.00,22.00,90.91
8570.00,329.00,4246.00,0.00,21.00,100.00
8570.00,402.00,8020.00,3.00,5.00,40.00
8568.00,493.00,4256.00,8.00,34.00,76.47
8568.00,214.00,4235.00,0.00,16.00,100.00
8575.00,431.00,8407.00,4.00,29.00,86.21
8576.00,449.00,1194.00,7.00,29.00,75.86
8576.00,176.00,5509.00,1.00,16.00,93.75
8571.00,44.00,5516.00,4.00,39.00,89.74
8571.00,490.00,8669.00,7.00,46.00,84.78
8572.00,438.00,6325.00,4.00,23.00,82.61
8574.00,491.00,4435.00,3.00,28.00,89.29
8574.00,411.00,1557.00,1.00,23.00,95.65
8578.00,215.00,5219.00,0.00,7.00,100.00
8578.00,451.00,6994.00,10.00,47.00,78.72
8587.00,214.00,8012.00,7.00,37.00,81.08
8587.00,409.00,7752.00,1.00,18.00,94.44
8588.00,176.00,5509.00,2.00,14.00,85.71
8588.00,401.00,6045.00,9.00,41.00,78.05
8581.00,411.00,5536.00,3.00,25.00,88.00
8581.00,438.00,4300.00,8.00,21.00,61.90
8565.00,333.00,6599.00,4.00,31.00,87.10
8565.00,452.00,7821.00,3.00,30.00,90.00
8583.00,449.00,1194.00,6.00,31.00,80.65
8583.00,215.00,5581.00,0.00,7.00,100.00
8589.00,406.00,5691.00,1.00,19.00,94.74
8586.00,329.00,4246.00,4.00,19.00,78.95
8586.00,44.00,5516.00,3.00,24.00,87.50
8584.00,400.00,7809.00,5.00,21.00,76.19
8584.00,431.00,8407.00,3.00,30.00,90.00
8582.00,491.00,4435.00,2.00,18.00,88.89
8582.00,448.00,7966.00,6.00,40.00,85.00
8585.00,269.00,5639.00,7.00,30.00,76.67
8585.00,402.00,8020.00,1.00,27.00,96.30
8579.00,189.00,5121.00,3.00,17.00,82.35
8579.00,92.00,2056.00,6.00,33.00,81.82
8590.00,493.00,3717.00,6.00,23.00,73.91
8590.00,335.00,5123.00,5.00,26.00,80.77
8602.00,404.00,5090.00,5.00,26.00,80.77
8602.00,439.00,7816.00,8.00,39.00,79.49
8592.00,15.00,2478.00,3.00,29.00,89.66
8592.00,92.00,2056.00,9.00,31.00,70.97
8596.00,409.00,740.00,3.00,32.00,90.62
8596.00,335.00,5123.00,8.00,31.00,74.19
8597.00,214.00,8012.00,7.00,42.00,83.33
8597.00,23.00,2559.00,3.00,22.00,86.36
8593.00,452.00,4524.00,0.00,24.00,100.00
8593.00,12.00,2309.00,4.00,20.00,80.00
8598.00,269.00,2438.00,8.00,49.00,83.67
8598.00,44.00,5516.00,2.00,28.00,92.86
8594.00,401.00,1435.00,13.00,39.00,66.67
8594.00,215.00,8634.00,2.00,8.00,75.00
8600.00,491.00,4435.00,6.00,39.00,84.62
8600.00,438.00,6325.00,8.00,36.00,77.78
8595.00,449.00,8709.00,3.00,15.00,80.00
8595.00,451.00,6994.00,2.00,20.00,90.00
8599.00,329.00,4246.00,4.00,39.00,89.74
8599.00,490.00,8669.00,2.00,21.00,90.48
8601.00,448.00,7966.00,2.00,24.00,91.67
8601.00,332.00,8431.00,5.00,27.00,81.48
8591.00,333.00,6599.00,3.00,29.00,89.66
8591.00,189.00,5121.00,5.00,31.00,83.87
8615.00,401.00,1435.00,6.00,26.00,76.92
8615.00,449.00,8709.00,1.00,28.00,96.43
8603.00,12.00,2309.00,8.00,33.00,75.76
8603.00,92.00,2056.00,5.00,27.00,81.48
8604.00,333.00,6599.00,2.00,39.00,94.87
8604.00,15.00,4182.00,7.00,23.00,69.57
8614.00,335.00,8403.00,4.00,53.00,92.45
8614.00,23.00,2559.00,3.00,16.00,81.25
8616.00,176.00,5509.00,3.00,26.00,88.46
8616.00,215.00,5219.00,1.00,18.00,94.44
8618.00,332.00,6584.00,9.00,32.00,71.88
8618.00,491.00,4435.00,4.00,22.00,81.82
8611.00,269.00,2438.00,4.00,30.00,86.67
8611.00,490.00,8669.00,3.00,17.00,82.35
8619.00,448.00,7966.00,6.00,41.00,85.37
8619.00,411.00,5723.00,2.00,17.00,88.24
8613.00,409.00,1308.00,2.00,34.00,94.12
8613.00,493.00,3717.00,6.00,39.00,84.62
8617.00,451.00,6994.00,2.00,22.00,90.91
8617.00,401.00,6045.00,4.00,21.00,80.95
8620.00,438.00,6325.00,4.00,24.00,83.33
8620.00,404.00,5090.00,6.00,33.00,81.82
8607.00,452.00,4524.00,7.00,28.00,75.00
8606.00,333.00,6599.00,5.00,34.00,85.29
8606.00,92.00,2056.00,3.00,28.00,89.29
8629.00,431.00,8407.00,2.00,11.00,81.82
8629.00,449.00,4294.00,10.00,48.00,79.17
8628.00,214.00,8012.00,2.00,28.00,92.86
8608.00,452.00,4524.00,1.00,32.00,96.88
8608.00,92.00,2056.00,4.00,13.00,69.23
8627.00,335.00,6265.00,5.00,33.00,84.85
8627.00,402.00,8020.00,3.00,30.00,90.00
8622.00,404.00,5090.00,14.00,34.00,58.82
8622.00,411.00,5723.00,3.00,13.00,76.92
8609.00,189.00,5121.00,15.00,44.00,65.91
8630.00,451.00,573.00,3.00,24.00,87.50
8626.00,23.00,2559.00,4.00,33.00,87.88
8626.00,490.00,8669.00,3.00,37.00,91.89
8625.00,329.00,71.00,5.00,22.00,77.27
8625.00,409.00,1308.00,1.00,12.00,91.67
8623.00,448.00,7966.00,6.00,34.00,82.35
8624.00,438.00,4300.00,3.00,23.00,86.96
8610.00,333.00,6599.00,1.00,30.00,96.67
8610.00,12.00,2309.00,5.00,27.00,81.48
8631.00,406.00,5691.00,4.00,27.00,85.19
8632.00,215.00,5219.00,6.00,20.00,70.00
8632.00,489.00,8726.00,4.00,25.00,84.00
8781.00,26.00,1296.00,2.00,32.00,93.75
8781.00,269.00,2438.00,4.00,26.00,84.62
8784.00,207.00,1201.00,6.00,28.00,78.57
8784.00,129.00,1266.00,5.00,31.00,83.87
8785.00,405.00,8905.00,3.00,13.00,76.92
8792.00,502.00,4300.00,6.00,22.00,72.73
8792.00,500.00,217.00,7.00,30.00,76.67
8787.00,215.00,5581.00,5.00,22.00,77.27
8779.00,336.00,2312.00,2.00,23.00,91.30
8787.00,446.00,7978.00,2.00,20.00,90.00
8779.00,331.00,4524.00,1.00,21.00,95.24
8771.00,410.00,3273.00,8.00,29.00,72.41
8771.00,409.00,740.00,0.00,21.00,100.00
8767.00,208.00,4257.00,0.00,31.00,100.00
8767.00,379.00,4505.00,4.00,23.00,82.61
8788.00,406.00,7837.00,4.00,20.00,80.00
8788.00,445.00,8403.00,7.00,35.00,80.00
8765.00,191.00,6599.00,2.00,27.00,92.59
8765.00,63.00,4524.00,4.00,30.00,86.67
8789.00,448.00,7966.00,6.00,26.00,76.92
8789.00,65.00,5769.00,7.00,32.00,78.12
8798.00,176.00,7144.00,3.00,38.00,92.11
8790.00,61.00,4410.00,4.00,15.00,73.33
8790.00,104.00,7923.00,2.00,28.00,92.86
8798.00,332.00,8431.00,2.00,18.00,88.89
8766.00,109.00,5639.00,6.00,32.00,81.25
8766.00,191.00,6599.00,1.00,26.00,96.15
8769.00,443.00,6600.00,4.00,36.00,88.89
8769.00,92.00,2478.00,1.00,11.00,90.91
8764.00,15.00,7519.00,2.00,18.00,88.89
8764.00,396.00,6488.00,1.00,31.00,96.77
8755.00,29.00,7821.00,2.00,39.00,94.87
8768.00,496.00,7924.00,6.00,50.00,88.00
8755.00,49.00,222.00,4.00,23.00,82.61
8768.00,506.00,520.00,2.00,10.00,80.00
8795.00,431.00,8407.00,5.00,29.00,82.76
8795.00,439.00,8709.00,2.00,16.00,87.50
8797.00,501.00,8959.00,5.00,21.00,76.19
8797.00,449.00,1194.00,3.00,17.00,82.35
8796.00,411.00,5723.00,3.00,9.00,66.67
8778.00,329.00,4246.00,5.00,35.00,85.71
8778.00,214.00,4565.00,2.00,30.00,93.33
8763.00,452.00,7821.00,5.00,38.00,86.84
8763.00,494.00,10.00,1.00,14.00,92.86
8775.00,402.00,5769.00,4.00,22.00,81.82
8775.00,23.00,5509.00,3.00,23.00,86.96
8761.00,333.00,6599.00,1.00,25.00,96.00
8761.00,12.00,6600.00,2.00,25.00,92.00
8762.00,35.00,1376.00,3.00,25.00,88.00
8762.00,31.00,7542.00,7.00,39.00,82.05
8786.00,398.00,8952.00,5.00,22.00,77.27
8786.00,404.00,5090.00,4.00,25.00,84.00
8780.00,189.00,5121.00,9.00,21.00,57.14
8780.00,44.00,5516.00,5.00,28.00,82.14
8782.00,205.00,2458.00,1.00,31.00,96.77
8782.00,38.00,8945.00,4.00,21.00,80.95
8793.00,453.00,7047.00,13.00,38.00,65.79
8794.00,400.00,7809.00,4.00,20.00,80.00
8794.00,499.00,1407.00,3.00,26.00,88.46
8783.00,8.00,7620.00,5.00,35.00,85.71
8783.00,491.00,4435.00,3.00,14.00,78.57
8821.00,405.00,4482.00,3.00,25.00,88.00
8821.00,26.00,1296.00,1.00,23.00,95.65
8815.00,498.00,3717.00,5.00,22.00,77.27
8807.00,335.00,339.00,4.00,24.00,83.33
8807.00,496.00,7923.00,5.00,41.00,87.80
8805.00,208.00,979.00,3.00,0.00,-inf
8805.00,109.00,3075.00,7.00,0.00,-inf
8866.00,445.00,8403.00,4.00,29.00,86.21
8866.00,398.00,8952.00,0.00,14.00,100.00
8774.00,452.00,673.00,4.00,33.00,87.88
8774.00,15.00,2478.00,5.00,32.00,84.38
8833.00,411.00,5723.00,1.00,29.00,96.55
8833.00,431.00,8407.00,2.00,17.00,88.24
8785.00,438.00,6325.00,2.00,15.00,86.67
8825.00,404.00,5090.00,5.00,31.00,83.87
8825.00,65.00,5769.00,3.00,33.00,90.91
8804.00,379.00,4505.00,6.00,33.00,81.82
8804.00,63.00,4524.00,0.00,26.00,100.00
8867.00,46.00,6488.00,3.00,28.00,89.29
8806.00,506.00,520.00,4.00,33.00,87.88
8806.00,440.00,8010.00,2.00,31.00,93.55
8819.00,8.00,7620.00,5.00,38.00,86.84
8819.00,438.00,3072.00,2.00,22.00,90.91
8827.00,502.00,4300.00,3.00,35.00,91.43
8827.00,439.00,8709.00,4.00,24.00,83.33
8811.00,48.00,7222.00,1.00,28.00,96.43
8811.00,402.00,8020.00,4.00,33.00,87.88
8820.00,269.00,4360.00,2.00,21.00,90.48
8820.00,129.00,5694.00,4.00,30.00,86.67
8868.00,442.00,7851.00,4.00,17.00,76.47
8868.00,1.00,7542.00,7.00,28.00,75.00
8823.00,61.00,4410.00,3.00,24.00,87.50
8823.00,448.00,7966.00,2.00,24.00,91.67
8773.00,333.00,6599.00,5.00,35.00,85.71
8829.00,130.00,631.00,3.00,0.00,-inf
8773.00,35.00,1376.00,4.00,23.00,82.61
8814.00,329.00,4246.00,7.00,21.00,66.67
8814.00,331.00,4524.00,1.00,18.00,94.44
8824.00,406.00,6923.00,9.00,30.00,70.00
8832.00,453.00,7047.00,3.00,25.00,88.00
8813.00,53.00,3072.00,4.00,29.00,86.21
8832.00,449.00,1194.00,2.00,20.00,90.00
8813.00,497.00,2764.00,3.00,32.00,90.62
8828.00,499.00,1407.00,3.00,28.00,89.29
8828.00,500.00,217.00,2.00,13.00,84.62
8772.00,396.00,6488.00,2.00,34.00,94.12
8772.00,12.00,6600.00,4.00,27.00,85.19
8809.00,92.00,2478.00,2.00,21.00,90.48
8822.00,104.00,7923.00,2.00,15.00,86.67
8831.00,401.00,1435.00,9.00,24.00,62.50
8830.00,176.00,7144.00,3.00,22.00,86.36
8830.00,400.00,55.00,1.00,31.00,96.77
8808.00,443.00,6600.00,4.00,28.00,85.71
8808.00,111.00,10.00,0.00,27.00,100.00
8810.00,44.00,5516.00,1.00,22.00,95.45
8810.00,23.00,5509.00,3.00,28.00,89.29
8852.00,26.00,1296.00,7.00,31.00,77.42
8852.00,129.00,5694.00,4.00,24.00,83.33
8837.00,440.00,8010.00,4.00,35.00,88.57
8837.00,109.00,3075.00,3.00,30.00,90.00
8890.00,46.00,6488.00,3.00,36.00,91.67
8890.00,505.00,8932.00,4.00,38.00,89.47
8836.00,410.00,6068.00,7.00,39.00,82.05
8836.00,63.00,4524.00,3.00,38.00,92.11
8844.00,53.00,1311.00,5.00,21.00,76.19
8844.00,214.00,4565.00,4.00,33.00,87.88
8838.00,335.00,339.00,7.00,26.00,73.08
8838.00,506.00,520.00,6.00,34.00,82.35
8860.00,445.00,5123.00,5.00,20.00,75.00
8860.00,404.00,5090.00,6.00,28.00,78.57
8848.00,44.00,5516.00,1.00,25.00,96.00
8848.00,408.00,4933.00,2.00,24.00,91.67
8851.00,38.00,8945.00,3.00,21.00,85.71
8851.00,438.00,6325.00,2.00,30.00,93.33
8863.00,65.00,5769.00,2.00,19.00,89.47
8863.00,104.00,7923.00,8.00,38.00,78.95
8854.00,502.00,4300.00,3.00,13.00,76.92
8854.00,400.00,55.00,5.00,14.00,64.29
8889.00,449.00,8709.00,6.00,25.00,76.00
8888.00,12.00,6600.00,10.00,38.00,73.68
8888.00,452.00,668.00,5.00,30.00,83.33
8889.00,401.00,8668.00,1.00,15.00,93.33
8856.00,332.00,8431.00,6.00,31.00,80.65
8856.00,216.00,6584.00,7.00,24.00,70.83
8865.00,448.00,7966.00,5.00,29.00,82.76
8834.00,29.00,673.00,10.00,68.00,85.29
8834.00,56.00,995.00,0.00,27.00,100.00
8865.00,398.00,8952.00,2.00,19.00,89.47
8855.00,431.00,8407.00,0.00,3.00,100.00
8855.00,500.00,217.00,5.00,24.00,79.17
8843.00,402.00,8020.00,2.00,26.00,92.31
8843.00,22.00,7157.00,5.00,23.00,78.26
8850.00,491.00,5516.00,1.00,19.00,94.74
8850.00,207.00,4545.00,8.00,29.00,72.41
8842.00,48.00,4182.00,3.00,20.00,85.00
8842.00,23.00,5509.00,4.00,29.00,86.21
8847.00,329.00,71.00,1.00,19.00,94.74
8847.00,498.00,8887.00,2.00,39.00,94.87
8840.00,443.00,6600.00,5.00,26.00,80.77
8845.00,331.00,4524.00,4.00,30.00,86.67
8845.00,497.00,2764.00,5.00,17.00,70.59
8886.00,447.00,1619.00,7.00,26.00,73.08
8886.00,442.00,7851.00,5.00,32.00,84.38
8801.00,35.00,1376.00,6.00,33.00,81.82
8801.00,494.00,10.00,7.00,42.00,83.33
8885.00,8.00,7620.00,5.00,25.00,80.00
8839.00,496.00,7923.00,5.00,38.00,86.84
8839.00,111.00,3717.00,2.00,19.00,89.47
8887.00,17.00,997.00,2.00,41.00,95.12
8887.00,1.00,7542.00,3.00,18.00,83.33
8849.00,205.00,2458.00,1.00,24.00,95.83
8849.00,405.00,5771.00,3.00,28.00,89.29
8884.00,375.00,4360.00,4.00,24.00,83.33
8967.00,539.00,9359.00,2.00,20.00,90.00
8967.00,531.00,9293.00,3.00,20.00,85.00
8922.00,446.00,7979.00,5.00,27.00,81.48
8922.00,445.00,8403.00,2.00,36.00,94.44
8912.00,26.00,1296.00,3.00,23.00,86.96
8912.00,8.00,7620.00,5.00,20.00,75.00
8892.00,49.00,222.00,4.00,38.00,89.47
8959.00,411.00,2312.00,6.00,27.00,77.78
8959.00,500.00,217.00,5.00,23.00,78.26
8910.00,506.00,520.00,2.00,28.00,92.86
8910.00,208.00,4257.00,0.00,48.00,100.00
8932.00,53.00,1311.00,8.00,34.00,76.47
8932.00,331.00,4524.00,2.00,20.00,90.00
8905.00,191.00,6599.00,1.00,18.00,94.44
8905.00,379.00,71.00,9.00,36.00,75.00
8911.00,92.00,2478.00,1.00,14.00,92.86
8911.00,410.00,3273.00,12.00,43.00,72.09
8917.00,130.00,631.00,1.00,22.00,95.45
8917.00,502.00,4300.00,3.00,22.00,86.36
8926.00,332.00,8431.00,1.00,16.00,93.75
8926.00,499.00,1407.00,8.00,46.00,82.61
8914.00,38.00,8945.00,3.00,0.00,-inf
8914.00,269.00,4360.00,2.00,27.00,92.59
8918.00,431.00,8407.00,1.00,19.00,94.74
8913.00,405.00,4482.00,3.00,15.00,80.00
8913.00,129.00,5694.00,0.00,16.00,100.00
8906.00,191.00,6599.00,4.00,28.00,85.71
8906.00,92.00,2478.00,1.00,21.00,95.24
8962.00,400.00,7809.00,6.00,30.00,80.00
8935.00,497.00,490.00,2.00,38.00,94.74
8935.00,498.00,3717.00,3.00,35.00,91.43
8931.00,22.00,1340.00,6.00,26.00,76.92
8894.00,396.00,6488.00,6.00,37.00,83.78
8894.00,494.00,10.00,2.00,26.00,92.31
8923.00,104.00,7923.00,8.00,28.00,71.43
8895.00,35.00,1376.00,4.00,21.00,80.95
8895.00,15.00,7519.00,6.00,49.00,87.76
8924.00,406.00,5691.00,2.00,15.00,86.67
8924.00,61.00,4410.00,3.00,23.00,86.96
8934.00,329.00,4246.00,1.00,20.00,95.00
8934.00,189.00,5121.00,4.00,21.00,80.95
8908.00,335.00,6265.00,8.00,25.00,68.00
8908.00,109.00,3075.00,2.00,31.00,93.55
8916.00,207.00,979.00,2.00,27.00,92.59
8916.00,205.00,2458.00,3.00,18.00,83.33
8925.00,501.00,8959.00,2.00,18.00,88.89
8925.00,453.00,7047.00,1.00,21.00,95.24
8960.00,496.00,7924.00,3.00,30.00,90.00
8897.00,452.00,7821.00,2.00,27.00,92.59
8897.00,31.00,995.00,3.00,24.00,87.50
8930.00,23.00,5509.00,4.00,24.00,83.33
8930.00,408.00,4933.00,2.00,16.00,87.50
8961.00,176.00,7144.00,3.00,29.00,89.66
8964.00,333.00,6599.00,0.00,31.00,100.00
8964.00,12.00,6600.00,8.00,37.00,78.38
8915.00,438.00,6325.00,4.00,29.00,86.21
8915.00,491.00,4435.00,0.00,15.00,100.00
8933.00,214.00,8012.00,1.00,23.00,95.65
8933.00,402.00,8020.00,3.00,24.00,87.50
9027.00,38.00,8945.00,5.00,23.00,78.26
9027.00,26.00,1296.00,1.00,11.00,90.91
9031.00,438.00,6325.00,3.00,15.00,80.00
9031.00,207.00,979.00,5.00,39.00,87.18
9028.00,269.00,2438.00,1.00,17.00,94.12
9028.00,491.00,4435.00,2.00,32.00,93.75
8900.00,35.00,1376.00,9.00,29.00,68.97
8900.00,452.00,7821.00,5.00,47.00,89.36
9016.00,498.00,8887.00,3.00,26.00,88.46
9016.00,48.00,7222.00,5.00,18.00,72.22
9035.00,445.00,8403.00,2.00,25.00,92.00
9024.00,400.00,7809.00,8.00,32.00,75.00
9024.00,500.00,217.00,6.00,22.00,72.73
9013.00,109.00,2437.00,11.00,37.00,70.27
9013.00,92.00,2056.00,3.00,22.00,86.36
9015.00,331.00,4524.00,0.00,33.00,100.00
9015.00,22.00,7157.00,4.00,25.00,84.00
9008.00,410.00,6068.00,4.00,20.00,80.00
9008.00,191.00,6599.00,5.00,26.00,80.77
9010.00,63.00,4524.00,5.00,26.00,80.77
9010.00,443.00,6600.00,4.00,42.00,90.48
9037.00,332.00,8431.00,2.00,14.00,85.71
9026.00,499.00,1407.00,8.00,24.00,66.67
9019.00,44.00,5516.00,1.00,18.00,94.44
9019.00,53.00,3072.00,4.00,26.00,84.62
9026.00,439.00,7816.00,4.00,18.00,77.78
9036.00,406.00,5691.00,6.00,25.00,76.00
9022.00,411.00,5717.00,2.00,0.00,-inf
9022.00,502.00,9322.00,1.00,0.00,-inf
8904.00,46.00,4710.00,4.00,40.00,90.00
8904.00,29.00,673.00,1.00,39.00,97.44
9021.00,336.00,5723.00,4.00,27.00,85.19
9021.00,329.00,4246.00,3.00,22.00,86.36
9032.00,61.00,4410.00,2.00,29.00,93.10
9025.00,431.00,8407.00,2.00,22.00,90.91
9025.00,216.00,7625.00,3.00,23.00,86.96
8898.00,396.00,6488.00,2.00,21.00,90.48
8898.00,333.00,6599.00,3.00,17.00,82.35
9014.00,506.00,520.00,0.00,24.00,100.00
9014.00,379.00,71.00,5.00,17.00,70.59
9030.00,205.00,2458.00,4.00,26.00,84.62
9030.00,129.00,5694.00,3.00,20.00,85.00
8901.00,494.00,1331.00,3.00,18.00,83.33
8901.00,31.00,995.00,2.00,31.00,93.55
9018.00,402.00,8020.00,3.00,25.00,88.00
9018.00,189.00,9364.00,0.00,15.00,100.00
9009.00,111.00,2353.00,3.00,47.00,93.62
9036.00,65.00,5769.00,3.00,26.00,88.46
9009.00,191.00,6599.00,2.00,17.00,88.24
9012.00,335.00,339.00,11.00,40.00,72.50
8995.00,17.00,9341.00,5.00,33.00,84.85
8995.00,442.00,7851.00,6.00,30.00,80.00
9017.00,408.00,4933.00,2.00,27.00,92.59
9017.00,497.00,2764.00,3.00,30.00,90.00
8902.00,1.00,6600.00,8.00,34.00,76.47
8902.00,49.00,222.00,7.00,35.00,80.00
9020.00,214.00,4565.00,2.00,22.00,90.91
9020.00,23.00,5509.00,7.00,32.00,78.12
8903.00,505.00,8932.00,8.00,37.00,78.38
8903.00,56.00,995.00,3.00,31.00,90.32
9029.00,8.00,656.00,7.00,37.00,81.08
9029.00,405.00,4482.00,1.00,15.00,93.33
9089.00,410.00,3273.00,6.00,40.00,85.00
9089.00,496.00,7924.00,5.00,29.00,82.76
9103.00,439.00,7620.00,3.00,26.00,88.46
9103.00,400.00,8820.00,0.00,20.00,100.00
9094.00,408.00,4933.00,2.00,21.00,90.48
9094.00,53.00,3072.00,3.00,29.00,89.66
9003.00,31.00,995.00,3.00,24.00,87.50
9003.00,333.00,7851.00,6.00,27.00,77.78
9085.00,379.00,71.00,5.00,27.00,81.48
9085.00,440.00,8010.00,3.00,20.00,85.00
9138.00,205.00,2458.00,4.00,23.00,82.61
9086.00,92.00,2478.00,2.00,26.00,92.31
9086.00,63.00,4524.00,3.00,31.00,90.32
9105.00,501.00,8959.00,1.00,29.00,96.55
9105.00,449.00,1194.00,0.00,18.00,100.00
9144.00,431.00,8407.00,2.00,23.00,91.30
9144.00,130.00,631.00,3.00,13.00,76.92
9104.00,332.00,8431.00,5.00,33.00,84.85
9104.00,502.00,9322.00,3.00,28.00,89.29
9088.00,208.00,4257.00,4.00,27.00,85.19
9084.00,335.00,339.00,5.00,23.00,78.26
9084.00,443.00,6600.00,4.00,39.00,89.74
9090.00,506.00,520.00,3.00,41.00,92.68
9090.00,92.00,2478.00,2.00,21.00,90.48
9095.00,22.00,7157.00,2.00,15.00,86.67
9095.00,498.00,3717.00,4.00,17.00,76.47
9108.00,401.00,8668.00,1.00,12.00,91.67
9096.00,23.00,5509.00,5.00,16.00,68.75
9096.00,329.00,4246.00,4.00,22.00,81.82
9004.00,15.00,7519.00,8.00,45.00,82.22
9004.00,494.00,10.00,2.00,22.00,90.91
9099.00,500.00,217.00,1.00,23.00,95.65
9099.00,176.00,7144.00,3.00,19.00,84.21
9098.00,398.00,8952.00,0.00,33.00,100.00
9098.00,406.00,7837.00,2.00,20.00,90.00
9091.00,48.00,7222.00,1.00,21.00,95.24
9093.00,402.00,8020.00,4.00,30.00,86.67
9093.00,44.00,5516.00,5.00,49.00,89.80
9097.00,214.00,4565.00,3.00,29.00,89.66
8996.00,17.00,997.00,5.00,29.00,82.76
8996.00,49.00,222.00,3.00,32.00,90.62
9087.00,109.00,4410.00,7.00,22.00,68.18
9087.00,111.00,10.00,0.00,22.00,100.00
8998.00,56.00,995.00,2.00,37.00,94.59
8998.00,46.00,6488.00,1.00,47.00,97.87
9002.00,12.00,6600.00,10.00,37.00,72.97
9002.00,35.00,1376.00,0.00,20.00,100.00
9092.00,497.00,2764.00,2.00,26.00,92.31
9146.00,109.00,4494.00,7.00,40.00,82.50
9146.00,63.00,4710.00,1.00,23.00,95.65
9147.00,496.00,7924.00,4.00,39.00,89.74
9147.00,92.00,2056.00,1.00,17.00,94.12
9171.00,26.00,1296.00,5.00,27.00,81.48
9171.00,205.00,2458.00,3.00,30.00,90.00
8999.00,49.00,222.00,5.00,36.00,86.11
8999.00,46.00,6488.00,3.00,35.00,91.43
9167.00,448.00,7966.00,2.00,18.00,88.89
9167.00,446.00,7978.00,1.00,13.00,92.31
9181.00,130.00,631.00,5.00,34.00,85.29
9181.00,439.00,7816.00,6.00,20.00,70.00
9186.00,449.00,1194.00,2.00,12.00,83.33
9186.00,453.00,7047.00,5.00,27.00,81.48
9149.00,208.00,4257.00,3.00,23.00,86.96
9149.00,440.00,8010.00,2.00,24.00,91.67
9170.00,215.00,5581.00,3.00,22.00,86.36
9170.00,65.00,5769.00,4.00,27.00,85.19
9188.00,408.00,4933.00,1.00,23.00,95.65
9188.00,402.00,8407.00,5.00,25.00,80.00
9151.00,443.00,6600.00,5.00,31.00,83.87
9151.00,410.00,3273.00,4.00,30.00,86.67
9176.00,48.00,7222.00,4.00,25.00,84.00
9176.00,44.00,5516.00,5.00,30.00,83.33
9184.00,176.00,7144.00,1.00,24.00,95.83
9169.00,445.00,8403.00,3.00,26.00,88.46
9169.00,61.00,4410.00,2.00,18.00,88.89
9150.00,379.00,71.00,6.00,25.00,76.00
9150.00,335.00,339.00,4.00,29.00,86.21
9152.00,506.00,520.00,2.00,30.00,93.33
9152.00,409.00,740.00,3.00,16.00,81.25
9177.00,336.00,5536.00,2.00,19.00,89.47
9177.00,53.00,3072.00,4.00,32.00,87.50
9007.00,31.00,995.00,3.00,25.00,88.00
9007.00,15.00,7519.00,5.00,37.00,86.49
9179.00,332.00,8431.00,5.00,21.00,76.19
9179.00,411.00,5717.00,7.00,29.00,75.86
9180.00,189.00,5121.00,3.00,37.00,91.89
9180.00,22.00,7157.00,2.00,35.00,94.29
9172.00,491.00,4435.00,7.00,27.00,74.07
9172.00,38.00,8945.00,4.00,32.00,87.50
9173.00,207.00,908.00,0.00,19.00,100.00
9174.00,129.00,5694.00,5.00,18.00,72.22
9174.00,438.00,6325.00,4.00,24.00,83.33
9005.00,396.00,6488.00,12.00,50.00,76.00
9005.00,35.00,1376.00,3.00,32.00,90.62
9178.00,329.00,4246.00,6.00,35.00,82.86
9001.00,29.00,673.00,8.00,29.00,72.41
9178.00,497.00,490.00,8.00,37.00,78.38
9182.00,499.00,8403.00,2.00,28.00,92.86
9185.00,431.00,8407.00,5.00,30.00,83.33
9185.00,400.00,55.00,3.00,27.00,88.89
9148.00,92.00,2478.00,0.00,18.00,100.00
9148.00,111.00,2353.00,3.00,33.00,90.91
9006.00,333.00,6599.00,7.00,51.00,86.27
9006.00,494.00,520.00,4.00,22.00,81.82
9183.00,375.00,599.00,4.00,23.00,82.61
9183.00,500.00,217.00,0.00,22.00,100.00
9000.00,505.00,4494.00,4.00,46.00,91.30
9000.00,17.00,997.00,2.00,27.00,92.59
9153.00,109.00,4494.00,7.00,30.00,76.67
9263.00,401.00,1435.00,6.00,42.00,85.71
9263.00,449.00,1194.00,2.00,19.00,89.47
9211.00,333.00,6599.00,7.00,36.00,80.56
9211.00,35.00,222.00,8.00,39.00,79.49
9214.00,61.00,4410.00,6.00,32.00,81.25
9214.00,404.00,5090.00,3.00,24.00,87.50
