ID game,ID team,ID opponent,result,GT,timeT,TB_T,ShotT,BT_T,PM_T,As_T,As_T_2,GO,timeO,TB_O,ShotO,BT_O,PM_O,As_O,As_O_2,refl_sh_T,refl_sh_O,ID season,stage,division,date,ELO,ELO_O,E_S,E_S_O,ELO_old,ELO_O_old
13077,674,138,L,1.00,12800.00,10.00,12.00,11.00,-34.00,1.00,1.00,8.00,12448.00,18.00,34.00,1.00,34.00,7.00,1.00,,91.67,100.00,1,7,2025-09-14,773.67,1341.53,0.04,0.96,775.50,1339.69
13078,501,453,W,6.00,12260.00,27.00,29.00,5.00,20.00,4.00,2.00,1.00,12100.00,15.00,21.00,14.00,-20.00,1.00,1.00,95.24,79.31,100.00,1,7,2025-09-14,1031.11,737.26,0.83,0.17,1022.85,745.51
12967,4,573,L,0.00,12528.00,15.00,8.00,14.00,-35.00,0.00,0.00,8.00,12723.00,38.00,48.00,3.00,35.00,8.00,2.00,83.33,100.00,99.00,1,0,2025-09-20,1227.30,1611.83,0.10,0.90,1232.39,1606.74
12969,49,447,L,3.00,12786.00,20.00,19.00,9.00,-40.00,3.00,0.00,13.00,11462.00,21.00,32.00,5.00,40.00,12.00,1.00,59.38,84.21,99.00,1,0,2025-09-20,1424.33,1400.16,0.62,0.38,1454.70,1369.79
12970,29,580,W,1.00,12107.00,7.00,20.00,1.00,5.00,1.00,1.00,0.00,13273.00,23.00,33.00,2.00,-5.00,0.00,0.00,100.00,95.00,99.00,1,0,2025-09-20,1671.64,1433.43,0.78,0.22,1660.68,1444.39
12971,56,442,W,5.00,12845.00,16.00,24.00,5.00,15.00,4.00,3.00,1.00,12055.00,15.00,27.00,6.00,-15.00,1.00,0.00,96.30,79.17,99.00,1,0,2025-09-20,1478.50,1432.10,0.50,0.50,1453.79,1456.81
12973,218,505,L,4.00,12886.00,35.00,51.00,10.00,-5.00,4.00,2.00,6.00,12888.00,22.00,44.00,18.00,5.00,6.00,3.00,86.36,92.16,99.00,1,0,2025-09-20,1479.36,1778.58,0.16,0.84,1487.39,1770.56
13034,452,494,L,1.00,10971.00,8.00,10.00,3.00,-4.00,0.00,0.00,2.00,12472.00,22.00,34.00,1.00,5.00,2.00,1.00,94.12,90.00,99.00,1,1,2025-09-20,1517.85,1501.87,0.61,0.39,1547.59,1472.13
13035,191,378,L,4.00,12501.00,12.00,24.00,1.00,-1.00,4.00,3.00,5.00,12765.00,13.00,29.00,2.00,0.00,2.00,0.00,82.76,83.33,99.00,1,1,2025-09-20,1700.91,1431.70,0.89,0.11,1744.32,1388.29
13037,396,579,L,1.00,12739.00,14.00,34.00,3.00,-5.00,0.00,0.00,2.00,10893.00,17.00,40.00,6.00,5.00,1.00,0.00,95.00,97.06,99.00,1,1,2025-09-20,1318.62,1620.81,0.16,0.84,1326.52,1612.91
13039,547,188,W,4.00,13517.00,19.00,28.00,11.00,1.00,3.00,1.00,3.00,12703.00,15.00,32.00,7.00,0.00,3.00,2.00,90.62,85.71,99.00,1,1,2025-09-20,1397.09,1387.15,0.43,0.57,1369.40,1414.83
13079,669,443,W,8.00,12064.00,19.00,40.00,7.00,20.00,8.00,2.00,2.00,11327.00,14.00,25.00,5.00,-20.00,2.00,1.00,92.00,80.00,100.00,1,0,2025-09-20,1538.94,1430.20,0.60,0.40,1519.27,1449.87
13081,667,239,W,8.00,12790.00,37.00,53.00,5.00,35.00,8.00,5.00,0.00,13155.00,5.00,21.00,10.00,-35.00,0.00,0.00,100.00,84.91,100.00,1,0,2025-09-20,1564.19,1653.16,0.29,0.71,1529.21,1688.15
13084,48,109,W,4.00,12156.00,20.00,31.00,5.00,14.00,2.00,1.00,0.00,12766.00,25.00,26.00,2.00,-15.00,0.00,0.00,100.00,87.10,100.00,1,1,2025-09-20,1442.09,1332.58,0.60,0.40,1422.48,1352.19
13087,570,129,W,4.00,12964.00,13.00,27.00,4.00,5.00,2.00,0.00,3.00,9912.00,13.00,23.00,2.00,-5.00,2.00,1.00,86.96,85.19,100.00,1,3,2025-09-20,1296.29,1372.01,0.30,0.70,1262.18,1406.12
13091,205,397,L,0.00,12391.00,13.00,31.00,3.00,-20.00,0.00,0.00,5.00,12821.00,17.00,25.00,2.00,20.00,3.00,1.00,80.00,100.00,100.00,1,2,2025-09-20,1393.94,1451.46,0.49,0.51,1417.74,1427.66
13092,402,498,L,1.00,11540.00,15.00,28.00,4.00,-5.00,1.00,1.00,2.00,12896.00,19.00,24.00,5.00,5.00,2.00,1.00,91.67,96.43,100.00,1,2,2025-09-20,1440.30,1409.74,0.63,0.37,1471.16,1378.88
13095,26,406,L,3.00,12747.00,10.00,16.00,8.00,-10.00,3.00,3.00,5.00,13718.00,26.00,39.00,6.00,9.00,4.00,0.00,87.18,81.25,100.00,1,4,2025-09-20,972.62,1251.45,0.18,0.82,981.54,1242.53
13100,216,130,L,3.00,10467.00,7.00,18.00,0.00,-10.00,1.00,0.00,6.00,12537.00,18.00,33.00,3.00,9.00,5.00,1.00,81.82,83.33,100.00,1,5,2025-09-20,968.78,1110.70,0.35,0.65,985.93,1093.55
13101,672,499,W,4.00,12450.00,16.00,16.00,9.00,10.00,4.00,2.00,2.00,8237.00,20.00,21.00,3.00,-10.00,2.00,1.00,90.48,75.00,100.00,1,5,2025-09-20,1053.20,1141.18,0.29,0.71,1018.28,1176.10
13102,400,411,W,5.00,12520.00,21.00,25.00,6.00,15.00,3.00,1.00,1.00,13255.00,11.00,30.00,7.00,-15.00,1.00,1.00,96.67,80.00,100.00,1,5,2025-09-20,1197.88,1009.34,0.72,0.28,1183.96,1023.25
13140,674,670,L,4.00,12782.00,10.00,23.00,4.00,7.00,2.00,0.00,5.00,12317.00,20.00,33.00,3.00,-7.00,4.00,1.00,84.85,82.61,100.00,1,7,2025-09-20,751.14,824.25,0.46,0.54,773.67,801.72
12972,17,1,L,4.00,12549.00,20.00,48.00,8.00,-10.00,3.00,1.00,6.00,12676.00,26.00,25.00,9.00,10.00,5.00,2.00,76.00,91.67,99.00,1,0,2025-09-21,1657.83,1501.32,0.79,0.21,1696.74,1462.42
13027,580,442,W,6.00,13222.00,33.00,42.00,9.00,19.00,5.00,1.00,4.00,12469.00,18.00,20.00,14.00,-19.00,3.00,0.00,80.00,85.71,99.00,1,0,2025-09-21,1457.84,1407.69,0.50,0.50,1433.43,1432.10
13033,46,399,W,7.00,12549.00,22.00,27.00,8.00,5.00,6.00,3.00,6.00,13005.00,24.00,34.00,11.00,-5.00,6.00,2.00,82.35,74.07,99.00,1,1,2025-09-21,1363.27,1271.49,0.57,0.43,1342.25,1292.50
13036,191,31,W,4.00,13093.00,19.00,43.00,3.00,2.00,2.00,2.00,3.00,13286.00,16.00,26.00,6.00,-3.00,3.00,2.00,88.46,90.70,99.00,1,1,2025-09-21,1712.68,1488.98,0.76,0.24,1700.91,1500.75
13038,188,396,W,6.00,12752.00,24.00,42.00,3.00,20.00,6.00,4.00,3.00,13125.00,13.00,25.00,11.00,-20.00,3.00,1.00,88.00,85.71,99.00,1,1,2025-09-21,1406.88,1298.89,0.60,0.40,1387.15,1318.62
13080,35,111,W,6.00,9306.00,17.00,34.00,6.00,23.00,3.00,2.00,0.00,12922.00,12.00,22.00,5.00,-25.00,0.00,0.00,100.00,82.35,100.00,1,0,2025-09-21,1573.21,1402.63,0.69,0.31,1558.11,1417.74
13082,409,668,W,5.00,12694.00,14.00,26.00,7.00,2.00,4.00,1.00,4.00,11621.00,25.00,32.00,5.00,-5.00,3.00,0.00,87.50,80.77,100.00,1,1,2025-09-21,1272.30,1387.02,0.25,0.75,1235.70,1423.62
13083,12,335,W,7.00,12620.00,14.00,24.00,11.00,20.00,6.00,4.00,2.00,12486.00,33.00,37.00,7.00,-20.00,1.00,1.00,94.59,70.83,100.00,1,1,2025-09-21,1385.77,1305.31,0.55,0.45,1363.85,1327.24
13086,38,581,L,4.00,12201.00,24.00,29.00,3.00,1.00,3.00,1.00,7.00,12166.00,15.00,37.00,5.00,0.00,3.00,0.00,81.08,86.21,100.00,1,3,2025-09-21,980.67,1123.35,0.35,0.65,997.76,1106.26
13088,214,336,L,4.00,13181.00,18.00,14.00,15.00,-15.00,2.00,1.00,7.00,7881.00,30.00,42.00,7.00,15.00,5.00,2.00,83.33,71.43,100.00,1,3,2025-09-21,1335.31,1359.36,0.54,0.46,1361.85,1332.82
13090,189,568,W,6.00,12137.00,10.00,25.00,14.00,9.00,5.00,3.00,3.00,13062.00,43.00,24.00,3.00,-10.00,3.00,3.00,87.50,76.00,100.00,1,3,2025-09-21,1318.34,1200.03,0.61,0.39,1299.41,1218.96
13093,450,44,W,3.00,12659.00,26.00,29.00,6.00,0.00,2.00,1.00,2.00,11422.00,8.00,28.00,14.00,0.00,1.00,0.00,92.86,89.66,100.00,1,2,2025-09-21,1315.22,1435.99,0.25,0.75,1278.27,1472.94
13094,506,329,L,1.00,11710.00,12.00,22.00,7.00,-15.00,1.00,0.00,5.00,10900.00,23.00,37.00,4.00,13.00,2.00,1.00,86.49,,100.00,1,2,2025-09-21,1450.46,1437.08,0.60,0.40,1480.00,1407.54
13097,331,439,W,5.00,12910.00,25.00,27.00,4.00,17.00,4.00,2.00,2.00,12729.00,17.00,23.00,4.00,-15.00,1.00,1.00,91.30,81.48,100.00,1,4,2025-09-21,1094.11,1279.12,0.18,0.82,1053.84,1319.39
13098,582,337,L,1.00,10497.00,23.00,15.00,7.00,-20.00,1.00,0.00,5.00,11866.00,17.00,26.00,10.00,20.00,4.00,0.00,80.77,93.33,100.00,1,4,2025-09-21,980.47,1152.47,0.31,0.69,995.48,1137.46
13099,502,577,W,6.00,11051.00,24.00,25.00,6.00,1.00,6.00,0.00,2.00,11276.00,18.00,24.00,10.00,-1.00,2.00,1.00,91.67,76.00,100.00,1,4,2025-09-21,1093.46,1094.89,0.42,0.58,1064.86,1123.49
13103,398,446,W,4.00,12193.00,15.00,35.00,2.00,10.00,4.00,0.00,2.00,12405.00,11.00,17.00,4.00,-10.00,1.00,1.00,88.24,88.57,100.00,1,5,2025-09-21,1278.52,1164.09,0.61,0.39,1259.29,1183.31
13104,217,215,L,1.00,13464.00,13.00,20.00,3.00,-15.00,1.00,0.00,5.00,12708.00,19.00,28.00,3.00,15.00,4.00,2.00,82.14,95.00,100.00,1,5,2025-09-21,993.40,1139.47,0.34,0.66,1010.24,1122.63
13105,176,431,L,0.00,11355.00,9.00,15.00,9.00,-25.00,0.00,0.00,5.00,12293.00,17.00,28.00,6.00,25.00,5.00,0.00,82.14,100.00,100.00,1,5,2025-09-21,967.61,1169.21,0.27,0.73,980.69,1156.13
13106,448,491,W,6.00,12874.00,25.00,27.00,3.00,0.00,4.00,1.00,5.00,9571.00,18.00,14.00,2.00,0.00,3.00,3.00,64.29,77.78,100.00,1,5,2025-09-21,1133.30,1130.51,0.42,0.58,1105.04,1158.77
13107,269,661,W,5.00,13317.00,29.00,19.00,3.00,0.00,3.00,1.00,4.00,10782.00,17.00,21.00,9.00,0.00,1.00,0.00,80.95,73.68,100.00,1,5,2025-09-21,1288.96,1039.46,0.79,0.21,1278.61,1049.81
13108,574,445,L,3.00,12467.00,23.00,31.00,14.00,-11.00,2.00,1.00,6.00,12094.00,17.00,24.00,11.00,8.00,5.00,1.00,75.00,90.32,100.00,1,6,2025-09-21,827.74,948.51,0.38,0.62,846.48,929.77
13109,104,61,W,6.00,11308.00,24.00,32.00,5.00,0.00,3.00,0.00,5.00,11872.00,23.00,19.00,8.00,0.00,2.00,1.00,73.68,81.25,100.00,1,6,2025-09-21,1187.41,904.08,0.82,0.18,1178.69,912.80
13110,584,401,W,6.00,11413.00,22.00,38.00,1.00,22.00,2.00,1.00,0.00,12496.00,8.00,16.00,13.00,-25.00,0.00,0.00,100.00,81.58,100.00,1,6,2025-09-21,1018.93,713.16,0.84,0.16,1011.17,720.92
13111,652,245,L,1.00,12174.00,26.00,12.00,10.00,-15.00,1.00,1.00,5.00,10982.00,21.00,21.00,13.00,15.00,2.00,1.00,76.19,91.67,100.00,1,6,2025-09-21,750.28,1137.02,0.10,0.90,755.30,1131.99
13112,545,449,L,2.00,11315.00,28.00,28.00,6.00,-20.00,0.00,0.00,6.00,12205.00,17.00,22.00,14.00,20.00,5.00,1.00,72.73,92.86,100.00,1,6,2025-09-21,956.44,913.38,0.65,0.35,988.23,881.59
13113,375,59,W,5.00,12461.00,10.00,22.00,3.00,14.00,3.00,0.00,2.00,12638.00,19.00,33.00,1.00,-15.00,1.00,0.00,93.94,77.27,100.00,1,6,2025-09-21,1178.40,935.32,0.78,0.22,1167.71,946.01
13114,664,501,L,1.00,13116.00,15.00,16.00,6.00,-20.00,1.00,0.00,5.00,9887.00,9.00,19.00,5.00,18.00,4.00,1.00,73.68,93.75,100.00,1,7,2025-09-21,830.86,1043.52,0.25,0.75,843.27,1031.11
13138,393,92,L,1.00,12323.00,24.00,26.00,3.00,-20.00,1.00,1.00,4.00,12477.00,18.00,49.00,7.00,18.00,3.00,1.00,91.84,96.15,99.00,1,1,2025-09-21,1497.73,1434.87,0.68,0.32,1530.95,1401.65
13139,671,138,W,7.00,11882.00,12.00,26.00,0.00,5.00,2.00,0.00,6.00,13396.00,12.00,28.00,5.00,-5.00,2.00,0.00,78.57,73.08,100.00,1,7,2025-09-21,898.50,1295.29,0.06,0.94,852.26,1341.53
13160,663,676,W,8.00,13185.00,19.00,22.00,6.00,26.00,6.00,1.00,2.00,13949.00,13.00,20.00,7.00,-26.00,2.00,0.00,90.00,,100.00,1,7,2025-09-21,892.95,756.25,0.64,0.36,875.42,773.78
12974,505,578,W,6.00,11775.00,19.00,35.00,14.00,25.00,6.00,5.00,2.00,13312.00,31.00,44.00,6.00,-25.00,2.00,2.00,95.45,82.86,99.00,1,0,2025-09-27,1786.81,1492.26,0.83,0.17,1778.58,1500.48
12975,49,218,W,5.00,28.00,0.00,0.00,0.00,13.00,5.00,3.00,2.00,12055.00,17.00,20.00,4.00,-15.00,1.00,1.00,90.00,-inf,99.00,1,0,2025-09-27,1452.68,1451.01,0.42,0.58,1424.33,1479.36
12976,4,29,L,2.00,13537.00,20.00,43.00,4.00,-15.00,1.00,1.00,6.00,3615.00,29.00,30.00,16.00,16.00,6.00,4.00,80.00,95.35,99.00,1,0,2025-09-27,1223.77,1675.16,0.07,0.93,1227.30,1671.64
12978,442,17,L,3.00,10289.00,27.00,33.00,4.00,-20.00,3.00,1.00,7.00,12565.00,22.00,32.00,10.00,19.00,6.00,4.00,78.12,90.91,99.00,1,0,2025-09-27,1398.31,1667.22,0.19,0.81,1407.69,1657.83
13120,396,494,L,2.00,12408.00,7.00,17.00,4.00,-15.00,2.00,0.00,5.00,11341.00,16.00,51.00,2.00,15.00,3.00,3.00,90.20,88.24,99.00,1,1,2025-09-27,1287.27,1513.49,0.24,0.76,1298.89,1501.87
13122,188,191,W,5.00,8659.00,15.00,34.00,4.00,9.00,4.00,0.00,3.00,10430.00,15.00,25.00,2.00,-12.00,2.00,0.00,,85.29,99.00,1,1,2025-09-27,1448.69,1670.87,0.15,0.85,1406.88,1712.68
13124,46,452,L,3.00,13272.00,20.00,49.00,4.00,0.00,3.00,3.00,7.00,11414.00,13.00,40.00,9.00,0.00,7.00,3.00,82.50,93.88,99.00,1,1,2025-09-27,1349.00,1532.12,0.29,0.71,1363.27,1517.85
13125,393,547,L,4.00,12742.00,23.00,31.00,7.00,-10.00,3.00,2.00,6.00,12220.00,18.00,35.00,12.00,9.00,5.00,4.00,82.86,87.10,99.00,1,1,2025-09-27,1466.33,1428.49,0.64,0.36,1497.73,1397.09
13126,579,31,W,7.00,12350.00,12.00,29.00,4.00,15.00,6.00,2.00,5.00,12747.00,8.00,32.00,1.00,-15.00,5.00,3.00,84.38,75.86,99.00,1,1,2025-09-27,1636.44,1473.36,0.68,0.32,1620.81,1488.98
13130,409,23,L,0.00,12971.00,16.00,19.00,12.00,-10.00,0.00,0.00,4.00,12312.00,23.00,36.00,3.00,10.00,4.00,1.00,88.89,100.00,100.00,1,1,2025-09-27,1261.92,1511.01,0.21,0.79,1272.30,1500.64
13131,408,668,W,2.00,11576.00,23.00,27.00,10.00,5.00,1.00,0.00,0.00,11508.00,26.00,25.00,7.00,-5.00,0.00,0.00,100.00,92.59,100.00,1,1,2025-09-27,1520.62,1370.48,0.66,0.34,1504.08,1387.02
13135,22,402,L,0.00,12763.00,19.00,21.00,4.00,-34.00,0.00,0.00,7.00,9507.00,11.00,34.00,9.00,34.00,5.00,5.00,79.41,100.00,100.00,1,2,2025-09-27,1259.94,1453.87,0.28,0.72,1273.51,1440.30
13136,498,397,L,4.00,12730.00,11.00,31.00,10.00,-30.00,4.00,4.00,9.00,9749.00,15.00,35.00,7.00,30.00,8.00,5.00,74.29,87.10,100.00,1,2,2025-09-27,1388.17,1473.03,0.44,0.56,1409.74,1451.46
13137,506,450,L,2.00,12321.00,19.00,26.00,8.00,-15.00,2.00,1.00,5.00,13736.00,21.00,30.00,9.00,15.00,2.00,2.00,83.33,92.31,100.00,1,2,2025-09-27,1416.88,1348.80,0.69,0.31,1450.46,1315.22
13143,129,38,W,8.00,10024.00,16.00,39.00,5.00,15.00,7.00,4.00,4.00,12643.00,10.00,21.00,12.00,-15.00,2.00,0.00,80.95,79.49,100.00,1,3,2025-09-27,1376.67,976.01,0.90,0.10,1372.01,980.67
13145,568,24,W,2.00,13264.00,19.00,23.00,13.00,10.00,2.00,1.00,0.00,12821.00,33.00,21.00,7.00,-10.00,0.00,0.00,100.00,91.30,100.00,1,3,2025-09-27,1226.14,1196.67,0.47,0.53,1200.03,1222.78
13153,499,215,W,5.00,12340.00,20.00,24.00,17.00,15.00,5.00,2.00,2.00,12196.00,26.00,24.00,8.00,-15.00,2.00,0.00,91.67,79.17,100.00,1,5,2025-09-27,1165.56,1115.09,0.50,0.50,1141.18,1139.47
13156,61,401,W,4.00,13155.00,13.00,31.00,8.00,15.00,4.00,1.00,1.00,13258.00,21.00,22.00,6.00,-15.00,1.00,0.00,95.45,87.10,100.00,1,6,2025-09-27,916.33,700.92,0.75,0.25,904.08,713.16
12977,56,580,W,5.00,12079.00,18.00,24.00,4.00,8.00,1.00,1.00,3.00,12679.00,19.00,35.00,5.00,-12.00,1.00,1.00,91.43,79.17,99.00,1,0,2025-09-28,1501.55,1434.79,0.53,0.47,1478.50,1457.84
12979,1,447,L,5.00,12229.00,24.00,37.00,7.00,-5.00,5.00,4.00,6.00,11795.00,21.00,35.00,7.00,4.00,4.00,1.00,82.86,86.49,99.00,1,0,2025-09-28,1469.88,1431.60,0.64,0.36,1501.32,1400.16
13115,674,663,L,3.00,13094.00,20.00,22.00,12.00,-25.00,2.00,0.00,7.00,11419.00,27.00,41.00,16.00,24.00,6.00,2.00,82.93,86.36,100.00,1,7,2025-09-28,736.12,907.97,0.31,0.69,751.14,892.95
13116,671,670,L,2.00,12855.00,25.00,36.00,3.00,-5.00,1.00,0.00,3.00,11372.00,12.00,24.00,8.00,4.00,1.00,0.00,87.50,94.44,100.00,1,7,2025-09-28,868.84,853.91,0.61,0.39,898.50,824.25
13117,676,138,L,3.00,11775.00,17.00,25.00,1.00,-5.00,1.00,0.00,5.00,12163.00,12.00,33.00,3.00,5.00,0.00,0.00,84.85,88.00,100.00,1,7,2025-09-28,754.14,1297.40,0.04,0.96,756.25,1295.29
13118,673,453,W,6.00,13355.00,24.00,44.00,6.00,20.00,4.00,0.00,2.00,12112.00,19.00,15.00,4.00,-21.00,1.00,0.00,86.67,86.36,100.00,1,7,2025-09-28,868.94,720.58,0.66,0.34,852.26,737.26
13119,451,532,L,2.00,14106.00,40.00,23.00,11.00,0.00,2.00,0.00,4.00,13418.00,27.00,25.00,20.00,-1.00,1.00,1.00,84.00,91.30,100.00,1,7,2025-09-28,833.03,1084.06,0.21,0.79,843.31,1073.79
13121,396,378,L,2.00,11385.00,16.00,25.00,6.00,-15.00,1.00,0.00,5.00,11838.00,22.00,32.00,2.00,15.00,5.00,0.00,84.38,92.00,99.00,1,1,2025-09-28,1272.41,1446.56,0.30,0.70,1287.27,1431.70
13123,188,92,L,3.00,11469.00,34.00,33.00,6.00,-5.00,3.00,2.00,4.00,12279.00,13.00,23.00,15.00,5.00,3.00,1.00,82.61,90.91,99.00,1,1,2025-09-28,1423.21,1460.34,0.52,0.48,1448.69,1434.87
13128,443,63,W,11.00,13315.00,22.00,52.00,3.00,35.00,8.00,6.00,3.00,13078.00,13.00,15.00,12.00,-35.00,1.00,0.00,80.00,78.85,100.00,1,0,2025-09-28,1459.77,1473.54,0.40,0.60,1430.20,1503.10
13129,667,111,W,1.00,12676.00,14.00,44.00,5.00,5.00,0.00,0.00,0.00,11867.00,7.00,10.00,5.00,-5.00,0.00,0.00,100.00,97.73,100.00,1,0,2025-09-28,1578.06,1388.77,0.72,0.28,1564.19,1402.63
13132,335,48,W,7.00,12927.00,26.00,49.00,3.00,3.00,7.00,3.00,6.00,12783.00,19.00,26.00,12.00,-3.00,3.00,1.00,76.92,85.71,100.00,1,1,2025-09-28,1338.99,1408.42,0.31,0.69,1305.31,1442.09
13133,12,438,W,3.00,13150.00,7.00,33.00,11.00,0.00,1.00,1.00,2.00,12223.00,22.00,45.00,2.00,0.00,0.00,0.00,95.56,90.91,100.00,1,1,2025-09-28,1423.81,1563.77,0.22,0.78,1385.77,1601.81
13134,205,44,W,4.00,12247.00,20.00,19.00,10.00,5.00,3.00,2.00,2.00,11396.00,15.00,17.00,9.00,-5.00,2.00,0.00,88.24,78.95,100.00,1,2,2025-09-28,1421.39,1408.54,0.44,0.56,1393.94,1435.99
13141,336,8,W,5.00,13110.00,16.00,34.00,9.00,14.00,5.00,2.00,2.00,11346.00,17.00,25.00,4.00,-14.00,0.00,0.00,92.00,85.29,100.00,1,3,2025-09-28,1375.37,1217.83,0.67,0.33,1359.36,1233.84
13142,189,207,W,6.00,13543.00,22.00,32.00,9.00,3.00,3.00,1.00,5.00,12530.00,28.00,29.00,11.00,-3.00,3.00,0.00,82.76,81.25,100.00,1,3,2025-09-28,1330.19,1108.02,0.76,0.24,1318.34,1119.87
13144,214,570,W,4.00,13714.00,14.00,26.00,8.00,6.00,3.00,2.00,3.00,12894.00,15.00,50.00,4.00,-5.00,3.00,3.00,94.00,84.62,100.00,1,3,2025-09-28,1357.07,1274.53,0.56,0.44,1335.31,1296.29
13146,269,491,W,4.00,12740.00,23.00,36.00,11.00,9.00,3.00,2.00,2.00,11706.00,21.00,16.00,5.00,-11.00,2.00,1.00,87.50,88.89,100.00,1,5,2025-09-28,1303.00,1116.47,0.71,0.29,1288.96,1130.51
13147,217,130,W,4.00,16264.00,15.00,24.00,6.00,-3.00,2.00,0.00,3.00,12235.00,14.00,26.00,8.00,0.00,1.00,0.00,88.46,83.33,100.00,1,5,2025-09-28,1025.87,1078.23,0.34,0.66,993.40,1110.70
13148,448,446,W,9.00,12692.00,26.00,23.00,6.00,10.00,8.00,3.00,4.00,12561.00,15.00,29.00,7.00,-10.00,2.00,0.00,86.21,60.87,100.00,1,5,2025-09-28,1159.96,1137.42,0.46,0.54,1133.30,1164.09
13149,411,216,L,1.00,12889.00,37.00,26.00,7.00,-20.00,1.00,0.00,7.00,11390.00,20.00,26.00,15.00,19.00,7.00,2.00,73.08,96.15,100.00,1,5,2025-09-28,981.99,996.13,0.56,0.44,1009.34,968.78
13150,431,672,L,2.00,12625.00,21.00,16.00,6.00,0.00,1.00,0.00,3.00,11949.00,16.00,32.00,4.00,0.00,2.00,1.00,90.62,,100.00,1,5,2025-09-28,1136.82,1085.59,0.66,0.34,1169.21,1053.20
13151,176,398,L,2.00,12847.00,19.00,15.00,6.00,-26.00,1.00,0.00,6.00,11085.00,20.00,39.00,5.00,25.00,6.00,4.00,84.62,86.67,100.00,1,5,2025-09-28,960.60,1285.53,0.14,0.86,967.61,1278.52
13152,661,400,W,3.00,12630.00,20.00,32.00,8.00,2.00,2.00,1.00,2.00,12654.00,16.00,25.00,5.00,-3.00,2.00,1.00,92.00,90.62,100.00,1,5,2025-09-28,1074.42,1162.92,0.29,0.71,1039.46,1197.88
13154,675,331,L,6.00,12204.00,10.00,21.00,6.00,-10.00,2.00,0.00,7.00,13294.00,18.00,24.00,6.00,8.00,5.00,3.00,70.83,71.43,100.00,1,4,2025-09-28,1114.77,1122.01,0.57,0.43,1142.68,1094.11
13155,245,445,L,3.00,12243.00,21.00,26.00,11.00,0.00,2.00,1.00,4.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,-inf,88.46,100.00,1,6,2025-09-28,1100.40,985.14,0.75,0.25,1137.02,948.51
13157,574,104,W,10.00,12688.00,16.00,37.00,9.00,35.00,7.00,4.00,3.00,11662.00,16.00,18.00,4.00,-35.00,2.00,0.00,83.33,,100.00,1,6,2025-09-28,871.26,1143.89,0.11,0.89,827.74,1187.41
13158,375,652,L,4.00,10043.00,15.00,18.00,8.00,5.00,4.00,0.00,5.00,13075.00,14.00,39.00,7.00,-5.00,4.00,2.00,87.18,77.78,100.00,1,6,2025-09-28,1133.24,795.44,0.92,0.08,1178.40,750.28
13159,59,584,W,6.00,13884.00,27.00,37.00,11.00,5.00,3.00,1.00,5.00,14024.00,20.00,33.00,13.00,-5.00,2.00,0.00,84.85,83.78,100.00,1,6,2025-09-28,965.60,988.64,0.38,0.62,935.32,1018.93
13163,667,379,W,7.00,12782.00,30.00,44.00,3.00,15.00,5.00,3.00,3.00,11990.00,12.00,23.00,10.00,-15.00,3.00,2.00,86.96,84.09,100.00,1,0,2025-10-03,1590.84,1384.31,0.74,0.26,1578.06,1397.09
13211,217,411,W,7.00,12092.00,21.00,24.00,3.00,23.00,7.00,2.00,2.00,13030.00,11.00,20.00,8.00,-25.00,1.00,0.00,,70.83,100.00,1,5,2025-10-03,1047.30,960.57,0.56,0.44,1025.87,981.99
13127,35,669,L,5.00,11763.00,11.00,31.00,3.00,-10.00,4.00,2.00,6.00,10947.00,14.00,24.00,3.00,8.00,3.00,0.00,75.00,83.87,100.00,1,0,2025-10-04,1546.31,1565.85,0.55,0.45,1573.21,1538.94
13164,49,1,L,4.00,12418.00,14.00,32.00,4.00,-20.00,4.00,2.00,8.00,12809.00,18.00,44.00,7.00,20.00,8.00,2.00,81.82,87.50,99.00,1,0,2025-10-04,1429.39,1493.17,0.48,0.52,1452.68,1469.88
13165,4,505,L,2.00,12658.00,14.00,26.00,10.00,-11.00,2.00,1.00,5.00,12637.00,31.00,56.00,3.00,10.00,4.00,3.00,91.07,92.31,99.00,1,0,2025-10-04,1221.93,1788.65,0.04,0.96,1223.77,1786.81
13167,17,56,W,7.00,12245.00,15.00,38.00,13.00,14.00,6.00,4.00,3.00,12686.00,26.00,29.00,2.00,-14.00,3.00,3.00,89.66,81.58,99.00,1,0,2025-10-04,1680.85,1487.92,0.72,0.28,1667.22,1501.55
13168,218,578,L,2.00,12637.00,7.00,31.00,5.00,-13.00,2.00,2.00,3.00,12582.00,18.00,42.00,1.00,9.00,2.00,0.00,92.86,93.55,99.00,1,0,2025-10-04,1429.41,1513.86,0.44,0.56,1451.01,1492.26
13187,393,579,W,4.00,13154.00,26.00,33.00,9.00,10.00,4.00,2.00,2.00,12268.00,28.00,30.00,8.00,-12.00,2.00,0.00,93.33,87.88,99.00,1,1,2025-10-04,1501.95,1600.82,0.27,0.73,1466.33,1636.44
13199,38,214,L,4.00,12056.00,16.00,23.00,4.00,-10.00,4.00,3.00,6.00,13114.00,19.00,32.00,12.00,10.00,5.00,0.00,,82.61,100.00,1,3,2025-10-04,971.09,1361.99,0.10,0.90,976.01,1357.07
13200,8,570,L,2.00,12925.00,19.00,30.00,7.00,-20.00,2.00,1.00,4.00,11878.00,17.00,29.00,4.00,20.00,4.00,1.00,86.21,,100.00,1,3,2025-10-04,1197.29,1295.07,0.42,0.58,1217.83,1274.53
