ID player,amplua,games,goals,p_goals,assists,p_assists,throws_by,p_throws_by,shot_on_target,p_shot_on_target,blocked_throws,p_blocked_throws,p_m,p_p_m,player_rating
4954.0,10.0,4,7.0,14.69,7.0,14.69,3.0,3.36,25.0,164.69,0.0,0.11,8.0,18.78,216.33
4960.0,10.0,36,24.0,25.0,27.0,30.25,128.0,498.78,161.0,774.69,5.0,3.36,20.0,18.78,1350.86
4963.0,10.0,7,4.0,3.81,3.0,2.48,7.0,9.53,14.0,32.86,2.0,1.43,18.0,52.48,102.6
4964.0,10.0,3,5.0,10.08,1.0,0.75,8.0,24.08,27.0,252.08,0.0,0.08,7.0,18.75,305.83
4967.0,10.0,55,25.0,21.22,17.0,12.45,79.0,141.33,181.0,657.52,23.0,18.81,17.0,12.45,863.78
4968.0,10.0,29,4.0,2.69,2.0,1.61,53.0,115.33,42.0,75.63,7.0,4.83,-3.0,0.12,200.21
4970.0,10.0,39,0.0,1.08,2.0,1.85,11.0,7.85,23.0,22.31,2.0,1.85,-32.0,16.67,51.63
4978.0,10.0,20,12.0,11.76,11.0,10.27,41.0,98.27,72.0,283.76,3.0,2.01,5.0,3.47,409.53
4985.0,10.0,60,25.0,20.42,26.0,21.6,62.0,86.4,163.0,498.82,18.0,13.07,-3.0,0.82,641.12
4994.0,10.0,51,14.0,9.93,10.0,6.71,46.0,58.24,88.0,182.59,21.0,17.06,-38.0,17.06,291.6
4996.0,10.0,1,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.17
4997.0,10.0,1,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.17
5025.0,10.0,66,36.0,33.47,34.0,30.68,148.0,383.05,215.0,773.88,10.0,6.68,34.0,30.68,1258.44
5030.0,10.0,13,18.0,31.28,5.0,3.95,23.0,48.72,64.0,336.77,2.0,1.34,19.0,34.46,456.53
5037.0,10.0,4,1.0,0.69,1.0,0.69,5.0,8.03,10.0,28.44,1.0,0.69,2.0,1.78,40.33
5069.0,10.0,60,46.0,52.27,39.0,40.02,144.0,395.27,274.0,1344.27,13.0,8.82,8.0,5.4,1846.03
5070.0,10.0,27,13.0,11.34,4.0,2.68,68.0,194.68,122.0,592.68,10.0,7.79,-38.0,41.56,850.72
5071.0,10.0,50,46.0,59.04,22.0,18.4,116.0,309.18,231.0,1145.61,15.0,10.89,-25.0,5.56,1548.67
5072.0,10.0,18,9.0,8.0,6.0,4.5,50.0,156.06,85.0,430.22,3.0,2.0,-17.0,10.89,611.67
5073.0,10.0,3,2.0,2.08,1.0,0.75,6.0,14.08,22.0,168.75,1.0,0.75,0.0,0.08,186.5
5074.0,10.0,5,4.0,4.67,2.0,1.61,10.0,23.47,13.0,38.27,0.0,0.14,1.0,0.67,68.83
5075.0,10.0,53,22.0,17.94,21.0,16.79,69.0,114.3,168.0,590.0,11.0,7.42,-18.0,1.59,748.04
5080.0,10.0,1,0.0,0.03,0.0,0.03,1.0,1.36,3.0,10.03,0.0,0.03,1.0,1.36,12.83
5082.0,10.0,38,5.0,3.38,8.0,5.41,53.0,92.64,47.0,74.85,11.0,7.91,-35.0,21.63,205.82
5101.0,10.0,35,16.0,13.62,14.0,11.24,54.0,102.29,100.0,320.02,13.0,10.13,-38.0,29.56,486.86
5109.0,10.0,13,8.0,7.95,7.0,6.46,25.0,56.77,48.0,193.59,7.0,6.46,-2.0,0.0,271.24
5111.0,10.0,5,0.0,0.14,0.0,0.14,2.0,1.61,4.0,4.67,1.0,0.67,-3.0,0.94,8.17
5112.0,10.0,9,2.0,1.36,2.0,1.36,26.0,84.03,19.0,46.69,4.0,3.36,-5.0,1.36,138.17
5119.0,10.0,1,0.0,0.03,0.0,0.03,3.0,10.03,3.0,10.03,0.0,0.03,0.0,0.03,20.17
5124.0,10.0,73,42.0,40.19,27.0,21.01,95.0,157.32,229.0,796.73,21.0,15.07,36.0,31.78,1062.11
5129.0,10.0,3,3.0,4.08,1.0,0.75,5.0,10.08,17.0,102.08,2.0,2.08,-5.0,6.75,125.83
5133.0,10.0,34,19.0,17.9,11.0,8.17,63.0,138.68,112.0,407.22,9.0,6.33,-1.0,0.64,578.93
5134.0,10.0,23,18.0,20.73,9.0,7.16,45.0,103.68,117.0,634.81,4.0,2.67,7.0,5.1,774.15
5136.0,10.0,39,14.0,10.78,14.0,10.78,60.0,113.39,100.0,290.83,6.0,4.01,-11.0,0.52,430.29
5138.0,10.0,6,7.0,10.67,5.0,6.0,19.0,66.67,30.0,160.17,0.0,0.17,3.0,2.67,246.33
5147.0,10.0,7,7.0,9.53,4.0,3.81,19.0,58.1,31.0,147.81,3.0,2.48,4.0,3.81,225.55
5150.0,10.0,8,1.0,0.68,3.0,2.35,6.0,6.72,14.0,29.39,8.0,10.89,0.0,0.22,50.25
5151.0,10.0,13,2.0,1.34,1.0,0.77,15.0,22.67,30.0,79.59,7.0,6.46,-7.0,1.8,112.63
5153.0,10.0,26,6.0,4.11,8.0,5.85,51.0,117.76,69.0,206.84,9.0,6.84,-6.0,0.11,341.5
5161.0,10.0,13,10.0,11.39,5.0,3.95,32.0,89.8,56.0,260.26,3.0,2.05,13.0,17.69,385.14
5174.0,10.0,2,1.0,0.89,0.0,0.06,3.0,5.56,1.0,0.89,0.0,0.06,2.0,2.72,10.17
5190.0,10.0,1,0.0,0.03,0.0,0.03,0.0,0.03,3.0,10.03,0.0,0.03,3.0,10.03,20.17
5193.0,10.0,31,11.0,8.43,18.0,17.31,56.0,120.69,61.0,141.23,3.0,2.15,15.0,13.12,302.93
5195.0,10.0,46,9.0,6.04,4.0,2.96,45.0,60.3,68.0,124.47,32.0,34.21,-3.0,0.47,228.44
5199.0,10.0,14,3.0,2.03,1.0,0.79,19.0,32.51,31.0,79.37,3.0,2.03,-6.0,0.96,117.69
5203.0,10.0,20,8.0,6.42,4.0,2.69,33.0,66.01,67.0,247.34,16.0,18.69,5.0,3.47,344.62
5207.0,10.0,6,8.0,13.5,3.0,2.67,27.0,130.67,55.0,522.67,5.0,6.0,5.0,6.0,681.5
5208.0,10.0,6,3.0,2.67,1.0,0.67,7.0,10.67,22.0,88.17,0.0,0.17,-1.0,0.0,102.33
5217.0,10.0,34,22.0,22.51,6.0,4.0,50.0,91.14,112.0,407.22,10.0,7.22,7.0,4.72,536.81
5221.0,10.0,17,9.0,8.24,8.0,6.9,28.0,55.92,53.0,183.37,8.0,6.9,8.0,6.9,268.25
5222.0,10.0,42,1.0,1.52,3.0,2.38,40.0,52.6,44.0,61.93,19.0,16.1,-30.0,12.6,147.12
5223.0,10.0,67,33.0,29.11,36.0,33.2,74.0,108.26,159.0,432.19,25.0,19.52,-1.0,1.54,623.83
5235.0,10.0,32,27.0,32.67,12.0,9.39,66.0,159.01,105.0,380.42,6.0,4.01,17.0,15.59,601.09
5243.0,10.0,28,9.0,6.67,3.0,2.1,42.0,77.78,73.0,215.43,11.0,8.77,-17.0,5.43,316.18
5249.0,10.0,44,30.0,31.68,24.0,22.31,95.0,238.0,180.0,797.59,2.0,1.98,3.0,2.43,1093.98
5261.0,10.0,53,41.0,46.86,21.0,16.79,103.0,235.98,255.0,1313.36,18.0,13.59,26.0,22.89,1649.46
5276.0,10.0,81,49.0,48.23,23.0,16.45,172.0,424.82,295.0,1174.97,17.0,11.48,32.0,25.56,1701.5
5281.0,10.0,11,2.0,1.34,1.0,0.73,35.0,123.34,43.0,182.73,5.0,4.24,-12.0,9.4,321.77
5293.0,10.0,27,10.0,7.79,11.0,8.9,58.0,144.68,82.0,277.12,2.0,1.56,-2.0,0.23,440.28
5298.0,10.0,8,3.0,2.35,1.0,0.68,17.0,42.01,24.0,80.22,0.0,0.22,-20.0,43.56,169.04
5387.0,10.0,55,21.0,16.55,7.0,4.75,67.0,105.48,145.0,432.13,26.0,22.49,14.0,9.76,591.15
5441.0,10.0,24,7.0,5.04,14.0,13.5,26.0,37.5,58.0,160.17,5.0,3.38,11.0,9.38,228.96
5457.0,10.0,22,27.0,42.75,7.0,5.17,48.0,121.34,110.0,587.28,2.0,1.46,11.0,9.78,767.77
5458.0,10.0,31,36.0,54.67,18.0,17.31,93.0,310.86,155.0,827.53,2.0,1.66,43.0,74.84,1286.87
5459.0,10.0,18,2.0,1.39,1.0,0.89,16.0,20.06,27.0,50.0,4.0,2.72,-9.0,2.0,77.06
5461.0,10.0,27,10.0,7.79,2.0,1.56,41.0,76.68,77.0,246.01,7.0,4.9,-11.0,1.56,338.5
5499.0,10.0,10,3.0,2.18,3.0,2.18,7.0,7.51,14.0,24.54,0.0,0.28,1.0,0.71,37.4
5501.0,10.0,16,1.0,0.84,1.0,0.84,10.0,10.03,8.0,7.11,12.0,13.44,-16.0,11.11,43.38
5505.0,10.0,35,3.0,2.23,3.0,2.23,41.0,62.67,61.0,127.62,4.0,2.76,-20.0,5.73,203.24
5510.0,10.0,2,1.0,0.89,0.0,0.06,5.0,14.22,6.0,20.06,0.0,0.06,0.0,0.06,35.33
5511.0,10.0,44,35.0,40.73,23.0,20.91,81.0,177.34,164.0,667.16,6.0,4.04,18.0,14.59,924.77
5512.0,10.0,8,2.0,1.39,0.0,0.22,7.0,8.68,10.0,16.06,0.0,0.22,-7.0,4.01,30.58
5513.0,10.0,4,0.0,0.11,0.0,0.11,7.0,14.69,4.0,5.44,0.0,0.11,-4.0,2.78,23.25
5516.0,10.0,2,0.0,0.06,2.0,2.72,6.0,20.06,1.0,0.89,5.0,14.22,-5.0,10.89,48.83
5519.0,10.0,5,5.0,6.81,1.0,0.67,13.0,38.27,33.0,228.94,0.0,0.14,-2.0,0.27,275.1
5522.0,10.0,38,3.0,2.29,2.0,1.83,19.0,16.89,38.0,51.72,19.0,16.89,-11.0,0.57,90.19
5523.0,10.0,14,2.0,1.34,4.0,2.87,20.0,35.63,18.0,29.53,10.0,10.87,-4.0,0.2,80.43
5526.0,10.0,1,0.0,0.03,0.0,0.03,1.0,1.36,4.0,17.36,1.0,1.36,1.0,1.36,21.5
5531.0,10.0,3,0.0,0.08,0.0,0.08,1.0,0.75,6.0,14.08,1.0,0.75,1.0,0.75,16.5
5534.0,10.0,14,0.0,0.39,1.0,0.79,7.0,6.22,6.0,4.96,2.0,1.34,-12.0,6.67,20.38
5537.0,10.0,20,0.0,0.56,0.0,0.56,10.0,8.89,11.0,10.27,4.0,2.69,-5.0,0.14,23.1
5544.0,10.0,67,23.0,17.42,29.0,24.08,89.0,149.75,195.0,634.4,11.0,7.33,12.0,8.01,841.0
5548.0,10.0,29,2.0,1.61,0.0,0.81,26.0,32.78,33.0,49.36,7.0,4.83,-13.0,2.3,91.68
5549.0,10.0,35,18.0,16.23,16.0,13.62,42.0,65.37,108.0,370.23,5.0,3.35,20.0,19.07,487.87
5551.0,10.0,5,3.0,2.94,0.0,0.14,6.0,9.34,18.0,70.94,1.0,0.67,0.0,0.14,84.17
5552.0,10.0,3,0.0,0.08,0.0,0.08,0.0,0.08,1.0,0.75,3.0,4.08,-5.0,6.75,11.83
5553.0,10.0,25,2.0,1.52,3.0,2.05,17.0,17.92,18.0,19.65,5.0,3.36,-11.0,1.87,46.38
5555.0,10.0,7,1.0,0.67,0.0,0.19,2.0,1.43,5.0,5.43,0.0,0.19,0.0,0.19,8.12
5567.0,10.0,29,4.0,2.69,3.0,2.12,33.0,49.36,31.0,44.28,23.0,26.71,-7.0,0.16,125.32
5571.0,10.0,10,0.0,0.28,1.0,0.71,15.0,27.78,16.0,31.21,8.0,9.34,-34.0,104.54,173.87
5572.0,10.0,44,28.0,28.37,11.0,7.64,77.0,161.64,141.0,500.06,19.0,15.76,26.0,25.25,738.73
5574.0,10.0,25,2.0,1.52,4.0,2.67,21.0,25.33,43.0,88.99,11.0,9.2,6.0,4.13,131.85
5577.0,10.0,7,5.0,5.43,1.0,0.67,17.0,47.15,16.0,42.1,4.0,3.81,1.0,0.67,99.83
5580.0,10.0,71,22.0,16.12,20.0,14.27,99.0,173.01,127.0,271.47,11.0,7.34,15.0,10.14,492.37
5582.0,10.0,25,7.0,4.99,2.0,1.52,46.0,100.67,70.0,220.03,9.0,6.93,-20.0,10.03,344.17
5583.0,10.0,20,5.0,3.47,3.0,2.01,16.0,18.69,31.0,58.94,8.0,6.42,-10.0,2.22,91.75
5591.0,10.0,64,26.0,21.01,29.0,24.59,91.0,161.5,144.0,373.78,19.0,13.75,-20.0,1.36,595.98
5595.0,10.0,16,9.0,8.51,9.0,8.51,38.0,103.36,44.0,136.11,3.0,2.01,12.0,13.44,271.94
5596.0,10.0,5,3.0,2.94,0.0,0.14,20.0,86.81,12.0,32.94,5.0,6.81,2.0,1.61,131.23
5598.0,10.0,65,30.0,25.65,19.0,13.69,98.0,182.23,181.0,566.15,5.0,3.86,13.0,8.74,800.32
5600.0,10.0,10,2.0,1.34,0.0,0.28,13.0,21.51,15.0,27.78,4.0,3.21,-13.0,12.84,66.97
5601.0,10.0,28,37.0,62.0,21.0,23.53,111.0,477.81,178.0,1191.68,5.0,3.34,-3.0,0.1,1758.46
5602.0,10.0,6,5.0,6.0,2.0,1.5,23.0,96.0,27.0,130.67,3.0,2.67,2.0,1.5,238.33
5606.0,10.0,19,3.0,2.0,0.0,0.53,15.0,17.37,18.0,23.58,14.0,15.51,-5.0,0.18,59.17
5607.0,10.0,46,7.0,4.68,18.0,14.32,55.0,85.37,79.0,163.29,9.0,6.04,-8.0,0.0,273.7
5612.0,10.0,4,2.0,1.78,5.0,8.03,6.0,11.11,18.0,87.11,2.0,1.78,0.0,0.11,109.92
5613.0,10.0,26,0.0,0.72,3.0,2.07,14.0,12.93,19.0,20.94,11.0,9.04,-7.0,0.27,45.97
5614.0,10.0,27,10.0,7.79,5.0,3.34,68.0,194.68,83.0,283.56,9.0,6.75,-35.0,34.45,530.57
5616.0,10.0,8,0.0,0.22,0.0,0.22,6.0,6.72,7.0,8.68,4.0,3.56,2.0,1.39,20.79
5621.0,10.0,5,1.0,0.67,1.0,0.67,9.0,19.34,17.0,63.61,0.0,0.14,2.0,1.61,86.03
5622.0,10.0,42,14.0,10.5,17.0,13.71,25.0,24.38,107.0,309.43,9.0,6.1,20.0,17.36,381.48
5633.0,10.0,34,18.0,16.47,10.0,7.22,53.0,101.23,74.0,186.67,13.0,10.25,12.0,9.18,331.02
5634.0,10.0,35,3.0,2.23,2.0,1.75,34.0,45.33,22.0,22.13,21.0,20.57,-55.0,69.07,161.09
5635.0,10.0,9,3.0,2.25,3.0,2.25,9.0,12.25,13.0,23.36,2.0,1.36,9.0,12.25,53.72
5641.0,10.0,55,15.0,10.62,11.0,7.39,72.0,119.78,138.0,393.78,18.0,13.42,-36.0,13.09,558.09
5644.0,10.0,38,4.0,2.81,4.0,2.81,30.0,34.74,37.0,49.42,10.0,7.02,-8.0,0.07,96.87
5650.0,10.0,24,12.0,10.67,6.0,4.17,34.0,60.17,74.0,253.5,5.0,3.38,5.0,3.38,335.25
5652.0,10.0,1,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,-1.0,0.69,0.83
5653.0,10.0,5,0.0,0.14,1.0,0.67,8.0,15.61,5.0,6.81,0.0,0.14,0.0,0.14,23.5
5654.0,10.0,17,1.0,0.86,2.0,1.37,15.0,18.71,13.0,14.75,12.0,12.94,3.0,2.0,50.64
5655.0,10.0,20,12.0,11.76,7.0,5.34,60.0,200.56,73.0,291.34,6.0,4.36,11.0,10.27,523.62
5656.0,10.0,23,7.0,5.1,9.0,7.16,28.0,44.06,64.0,200.06,1.0,1.02,-14.0,4.49,261.89
5664.0,10.0,47,7.0,4.68,8.0,5.33,34.0,37.23,61.0,100.81,17.0,13.12,-1.0,0.99,162.17
5668.0,10.0,8,2.0,1.39,0.0,0.22,10.0,16.06,13.0,25.68,10.0,16.06,-2.0,0.06,59.46
5669.0,10.0,38,4.0,2.81,8.0,5.41,41.0,58.96,70.0,153.34,10.0,7.02,2.0,1.83,229.36
5674.0,10.0,3,0.0,0.08,1.0,0.75,2.0,2.08,3.0,4.08,2.0,2.08,-2.0,0.75,9.83
5676.0,10.0,13,2.0,1.34,1.0,0.77,10.0,11.39,16.0,25.39,4.0,2.93,-1.0,0.1,41.91
5677.0,10.0,21,2.0,1.44,0.0,0.58,11.0,10.01,22.0,30.96,2.0,1.44,-9.0,1.44,45.88
5679.0,10.0,38,4.0,2.81,3.0,2.29,21.0,19.66,34.0,42.81,17.0,14.33,-5.0,0.05,81.95
5681.0,10.0,48,10.0,6.75,9.0,6.02,38.0,44.08,53.0,77.52,4.0,3.0,1.0,1.69,139.06
5682.0,10.0,23,1.0,1.02,4.0,2.67,18.0,20.73,18.0,20.73,2.0,1.48,-9.0,1.16,47.78
5683.0,10.0,15,5.0,3.75,1.0,0.82,30.0,70.42,41.0,126.15,6.0,4.82,-1.0,0.15,206.1
5686.0,10.0,27,19.0,20.45,12.0,10.08,83.0,283.56,121.0,583.34,3.0,2.08,-3.0,0.08,899.61
5687.0,10.0,23,2.0,1.48,1.0,1.02,13.0,12.32,23.0,31.31,8.0,6.09,-15.0,5.42,57.63
5688.0,10.0,32,3.0,2.17,4.0,2.72,15.0,12.92,31.0,41.25,3.0,2.17,-36.0,29.39,90.62
5692.0,10.0,39,9.0,6.16,6.0,4.01,25.0,25.44,58.0,106.67,4.0,2.83,-10.0,0.31,145.42
5693.0,10.0,4,0.0,0.11,0.0,0.11,1.0,0.69,2.0,1.78,1.0,0.69,-1.0,0.03,3.42
5699.0,10.0,4,0.0,0.11,0.0,0.11,5.0,8.03,3.0,3.36,2.0,1.78,2.0,1.78,15.17
5703.0,10.0,48,10.0,6.75,11.0,7.52,69.0,123.52,106.0,270.75,7.0,4.69,1.0,1.69,414.92
5704.0,10.0,56,16.0,11.46,10.0,6.67,56.0,76.22,96.0,198.13,18.0,13.34,-17.0,1.05,306.87
5706.0,10.0,57,11.0,7.37,16.0,11.41,61.0,87.2,93.0,184.32,36.0,36.32,-36.0,12.32,338.94
5708.0,10.0,1,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,2.0,4.69,0.0,0.03,4.83
5709.0,10.0,51,13.0,9.06,9.0,6.0,33.0,33.77,80.0,153.57,27.0,24.71,6.0,4.12,231.25
5710.0,10.0,27,2.0,1.56,5.0,3.34,42.0,80.08,25.0,32.23,20.0,22.23,-9.0,0.75,140.2
5712.0,10.0,54,10.0,6.69,2.0,2.24,73.0,124.52,81.0,150.0,26.0,22.69,-32.0,9.8,315.93
5713.0,10.0,61,11.0,7.34,10.0,6.67,90.0,164.48,115.0,256.83,22.0,16.96,0.0,1.69,453.98
5720.0,10.0,30,7.0,4.8,6.0,4.03,20.0,20.83,36.0,56.03,15.0,13.33,-12.0,1.63,100.67
5721.0,10.0,55,18.0,13.42,17.0,12.45,62.0,92.09,103.0,228.75,26.0,22.49,-8.0,0.02,369.22
5723.0,10.0,1,0.0,0.03,0.0,0.03,1.0,1.36,1.0,1.36,0.0,0.03,0.0,0.03,2.83
5724.0,10.0,6,1.0,0.67,3.0,2.67,10.0,20.17,13.0,32.67,1.0,0.67,-6.0,4.17,61.0
5725.0,10.0,46,8.0,5.34,8.0,5.34,54.0,82.67,67.0,121.2,18.0,14.32,-39.0,21.34,250.2
5727.0,10.0,35,10.0,7.16,9.0,6.29,39.0,57.43,70.0,164.31,6.0,4.0,-22.0,7.47,246.65
5728.0,10.0,50,6.0,4.11,4.0,3.04,56.0,82.78,78.0,149.07,17.0,12.84,-56.0,45.44,297.27
5732.0,10.0,2,0.0,0.06,0.0,0.06,0.0,0.06,1.0,0.89,0.0,0.06,0.0,0.06,1.17
5734.0,10.0,7,1.0,0.67,1.0,0.67,2.0,1.43,6.0,7.34,2.0,1.43,2.0,1.43,12.98
5737.0,10.0,11,1.0,0.73,0.0,0.31,5.0,4.24,5.0,4.24,12.0,17.4,-20.0,30.0,56.92
5740.0,10.0,55,20.0,15.47,16.0,11.52,69.0,111.09,130.0,352.13,11.0,7.39,-16.0,0.85,498.45
5741.0,10.0,1,0.0,0.03,0.0,0.03,1.0,1.36,0.0,0.03,0.0,0.03,0.0,0.03,1.5
5742.0,10.0,22,12.0,11.16,1.0,0.99,30.0,51.52,56.0,161.82,10.0,8.49,-6.0,0.25,234.23
5748.0,10.0,84,74.0,92.19,29.0,22.01,220.0,651.86,432.0,2368.05,42.0,37.33,55.0,56.68,3228.12
5749.0,10.0,51,20.0,15.93,17.0,12.75,116.0,303.93,132.0,387.06,16.0,11.77,27.0,24.71,756.15
5750.0,10.0,33,21.0,21.28,13.0,10.37,41.0,65.52,101.0,343.7,5.0,3.34,6.0,4.01,448.23
5751.0,10.0,3,2.0,2.08,0.0,0.08,9.0,30.08,11.0,44.08,2.0,2.08,1.0,0.75,79.17
5753.0,10.0,6,0.0,0.17,2.0,1.5,6.0,8.17,4.0,4.17,2.0,1.5,3.0,2.67,18.17
5754.0,10.0,7,2.0,1.43,2.0,1.43,17.0,47.15,14.0,32.86,12.0,24.77,-3.0,0.48,108.12
5755.0,10.0,4,2.0,1.78,0.0,0.11,7.0,14.69,24.0,152.11,1.0,0.69,-2.0,0.44,169.83
5756.0,10.0,26,21.0,24.68,15.0,14.38,63.0,174.38,164.0,1089.85,21.0,24.68,6.0,4.11,1332.08
5761.0,10.0,16,8.0,7.11,4.0,2.78,23.0,41.17,68.0,312.11,2.0,1.36,-7.0,1.17,365.71
5767.0,10.0,3,0.0,0.08,0.0,0.08,4.0,6.75,0.0,0.08,3.0,4.08,6.0,14.08,25.17
5768.0,10.0,73,54.0,59.97,62.0,75.35,163.0,420.32,290.0,1250.75,4.0,3.58,-17.0,0.32,1810.29
5770.0,10.0,17,0.0,0.47,2.0,1.37,16.0,20.86,39.0,102.94,8.0,6.9,0.0,0.47,133.03
5775.0,10.0,37,2.0,1.8,8.0,5.42,26.0,27.96,48.0,79.3,2.0,1.8,-17.0,3.17,119.46
5780.0,10.0,22,3.0,2.02,2.0,1.46,16.0,17.58,47.0,116.69,3.0,2.02,-6.0,0.25,140.02
5782.0,10.0,51,13.0,9.06,18.0,13.77,82.0,160.59,104.0,248.16,19.0,14.83,15.0,10.83,457.25
5790.0,10.0,3,1.0,0.75,0.0,0.08,1.0,0.75,3.0,4.08,1.0,0.75,-4.0,4.08,10.5
5793.0,10.0,52,30.0,28.75,20.0,15.8,95.0,206.67,225.0,1050.0,7.0,4.72,-4.0,0.42,1306.37
5794.0,10.0,60,34.0,32.27,30.0,26.67,130.0,326.67,247.0,1100.82,23.0,18.15,13.0,8.82,1513.38
5795.0,10.0,3,0.0,0.08,0.0,0.08,5.0,10.08,7.0,18.75,0.0,0.08,-2.0,0.75,29.83
5807.0,10.0,27,7.0,4.9,7.0,4.9,27.0,36.75,61.0,158.9,13.0,11.34,2.0,1.56,218.35
5808.0,10.0,1,0.0,0.03,0.0,0.03,4.0,17.36,2.0,4.69,0.0,0.03,0.0,0.03,22.17
5809.0,10.0,14,2.0,1.34,2.0,1.34,25.0,53.37,12.0,14.67,2.0,1.34,-8.0,2.29,74.36
5811.0,10.0,50,8.0,5.34,9.0,6.01,83.0,166.84,96.0,217.71,3.0,2.57,-10.0,0.06,398.51
5812.0,10.0,13,3.0,2.05,6.0,5.13,4.0,2.93,18.0,31.28,11.0,13.34,-1.0,0.1,54.83
5820.0,10.0,58,22.0,17.29,19.0,14.17,104.0,222.76,133.0,350.93,18.0,13.2,21.0,16.21,634.56
5826.0,10.0,38,11.0,7.91,11.0,7.91,78.0,187.16,114.0,381.06,12.0,8.85,-9.0,0.19,593.06
5829.0,10.0,13,1.0,0.77,1.0,0.77,12.0,15.44,18.0,31.28,9.0,9.59,12.0,15.44,73.29
5832.0,10.0,4,4.0,5.44,1.0,0.69,14.0,53.78,12.0,40.11,0.0,0.11,6.0,11.11,111.25
5868.0,10.0,63,20.0,14.77,19.0,13.81,106.0,215.43,166.0,494.48,12.0,8.04,-17.0,0.67,747.2
5886.0,10.0,33,46.0,80.37,14.0,11.52,58.0,122.19,136.0,606.73,9.0,6.37,31.0,40.37,867.56
5892.0,10.0,23,14.0,13.83,7.0,5.1,29.0,46.87,73.0,256.67,0.0,0.64,21.0,26.81,349.92
5895.0,10.0,66,29.0,24.24,23.0,17.52,102.0,193.47,163.0,458.73,13.0,8.73,46.0,49.23,751.91
5951.0,10.0,22,1.0,0.99,2.0,1.46,20.0,25.46,22.0,29.94,7.0,5.17,-5.0,0.08,63.11
5990.0,10.0,17,3.0,2.0,5.0,3.61,12.0,12.94,29.0,59.61,1.0,0.86,7.0,5.69,84.72
5992.0,10.0,1,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.17
5993.0,10.0,1,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.17
5995.0,10.0,1,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.17
6019.0,10.0,2,0.0,0.06,0.0,0.06,4.0,9.39,2.0,2.72,0.0,0.06,1.0,0.89,13.17
6027.0,10.0,6,6.0,8.17,6.0,8.17,13.0,32.67,34.0,204.17,0.0,0.17,0.0,0.17,253.5
6031.0,10.0,19,0.0,0.53,2.0,1.4,8.0,6.56,16.0,19.33,1.0,0.91,-8.0,1.23,29.97
6033.0,10.0,33,17.0,15.34,10.0,7.28,52.0,100.19,92.0,288.07,4.0,2.73,2.0,1.7,415.32
6038.0,10.0,32,7.0,4.75,6.0,4.01,29.0,36.84,51.0,99.17,13.0,10.5,2.0,1.68,156.96
6039.0,10.0,38,44.0,66.67,17.0,14.33,99.0,291.98,198.0,1098.74,12.0,8.85,33.0,40.71,1521.27
6041.0,10.0,31,5.0,3.33,1.0,1.23,8.0,5.59,44.0,77.98,8.0,5.59,1.0,1.23,94.95
6044.0,10.0,52,15.0,10.77,24.0,20.52,82.0,158.09,132.0,380.52,10.0,6.7,-16.0,1.03,577.63
6050.0,10.0,6,3.0,2.67,14.0,37.5,23.0,96.0,28.0,140.17,2.0,1.5,16.0,48.17,326.0
6058.0,10.0,14,12.0,14.67,4.0,2.87,23.0,45.84,59.0,268.7,7.0,6.22,-11.0,5.37,343.67
6062.0,10.0,63,30.0,26.04,33.0,30.04,96.0,180.04,201.0,710.04,17.0,12.0,21.0,15.75,973.9
6066.0,10.0,35,16.0,13.62,9.0,6.29,51.0,92.29,108.0,370.23,10.0,7.16,-10.0,0.5,490.08
6067.0,10.0,79,18.0,12.3,24.0,17.49,70.0,87.55,127.0,248.69,15.0,10.04,11.0,7.39,383.46
6080.0,10.0,69,39.0,36.96,36.0,32.7,98.0,173.77,229.0,838.26,17.0,11.77,-4.0,0.82,1094.28
6082.0,10.0,36,25.0,26.69,9.0,6.25,69.0,156.25,167.0,831.36,14.0,11.11,21.0,20.25,1051.92
6083.0,10.0,42,1.0,1.52,10.0,6.88,64.0,120.02,56.0,94.5,27.0,27.52,13.0,9.52,259.98
6087.0,10.0,36,3.0,2.25,5.0,3.36,56.0,106.78,54.0,100.0,27.0,30.25,-12.0,1.0,243.64
6138.0,10.0,12,2.0,1.33,3.0,2.08,24.0,56.33,26.0,65.33,2.0,1.33,2.0,1.33,127.75
6141.0,10.0,56,37.0,38.34,15.0,10.57,147.0,436.43,266.0,1353.72,14.0,9.72,3.0,2.72,1851.5
6142.0,10.0,3,1.0,0.75,0.0,0.08,5.0,10.08,3.0,4.08,0.0,0.08,-9.0,24.08,39.17
6145.0,10.0,39,26.0,27.08,14.0,10.78,111.0,354.01,191.0,1000.16,12.0,8.78,-14.0,1.44,1402.24
6146.0,10.0,27,4.0,2.68,8.0,5.79,32.0,49.34,37.0,63.79,3.0,2.08,-13.0,2.68,126.35
