ID player,amplua,time,G,As,As_2,TB,Shot,BT,pm
7772,10.00,15.43,0.11,0.06,0.09,1.02,0.93,0.48,-1.31
7774,10.00,9.91,0.00,0.04,0.00,0.88,0.50,0.12,-0.26
7775,10.00,12.58,0.28,0.10,0.00,1.02,1.75,0.12,0.18
7776,9.00,13.90,0.03,0.03,0.00,0.65,0.24,0.56,0.30
7777,9.00,18.00,0.00,0.33,0.00,0.33,0.67,0.67,2.00
7780,10.00,16.01,0.28,0.29,0.17,1.54,2.32,0.20,0.05
7781,10.00,16.34,0.64,0.23,0.05,2.15,4.44,0.15,0.15
7782,9.00,14.94,0.04,0.00,0.00,0.64,0.50,0.46,0.55
7788,10.00,19.24,0.86,0.64,0.27,2.32,5.18,0.14,-0.29
7789,10.00,13.23,0.00,0.00,0.00,0.33,0.33,0.22,0.00
7792,9.00,9.80,0.02,0.05,0.02,0.53,0.53,0.23,-0.40
7793,10.00,14.06,0.58,0.11,0.05,2.00,2.42,0.53,-0.37
7794,10.00,16.95,0.77,0.43,0.19,1.72,4.42,0.15,0.26
7795,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
7796,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
7797,10.00,21.89,0.00,0.17,0.04,0.58,1.00,1.08,0.13
7798,9.00,14.87,0.00,0.00,0.00,0.00,1.00,0.00,0.00
7799,10.00,16.10,0.35,0.24,0.18,1.94,2.06,0.09,0.20
7800,9.00,16.20,0.09,0.13,0.07,1.09,0.95,0.49,-0.18
7802,10.00,20.96,1.13,0.73,0.23,2.67,5.00,0.20,1.16
7803,9.00,17.21,0.26,0.18,0.11,1.53,1.85,0.75,-0.08
7804,10.00,21.24,0.23,0.38,0.23,1.92,2.00,0.54,1.58
7805,9.00,15.96,0.11,0.31,0.09,0.96,0.93,0.65,0.57
7807,9.00,15.22,0.27,0.55,0.18,1.09,2.36,0.36,0.50
7812,9.00,13.18,0.08,0.10,0.10,0.60,0.75,0.94,0.07
7813,10.00,13.75,0.47,0.20,0.05,2.30,3.02,0.13,0.16
7815,10.00,15.81,0.29,0.19,0.11,1.03,1.97,0.67,0.42
7817,9.00,7.33,0.25,0.00,0.00,1.00,0.75,0.00,1.00
7818,10.00,17.59,0.64,0.64,0.24,2.22,3.31,0.46,0.24
7819,10.00,9.61,0.00,0.00,0.00,0.40,0.30,0.30,-1.00
7820,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
7822,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
7823,10.00,11.96,0.29,0.11,0.03,1.14,1.66,0.11,-0.50
7824,10.00,11.90,0.05,0.00,0.00,0.57,0.38,0.14,-1.71
7825,10.00,19.96,1.62,0.69,0.15,2.92,4.85,0.23,0.92
7826,10.00,15.30,0.37,0.10,0.03,0.83,2.33,0.10,-0.81
7827,10.00,12.94,0.35,0.19,0.04,1.31,2.35,0.04,-0.19
7828,10.00,17.07,1.27,0.38,0.11,2.74,5.29,0.26,0.53
7829,9.00,9.13,0.14,0.00,0.00,0.57,1.43,0.29,0.00
7830,9.00,10.13,0.00,0.00,0.00,0.73,0.27,0.55,-1.60
7831,10.00,11.39,0.14,0.00,0.00,0.57,0.57,0.29,-0.50
7832,10.00,7.56,0.09,0.09,0.09,0.82,0.82,0.09,1.80
7833,9.00,18.23,0.05,0.18,0.09,1.00,0.64,1.00,0.11
7834,10.00,12.96,0.20,0.07,0.13,0.70,1.17,0.10,-0.43
7836,9.00,19.90,0.10,0.23,0.00,1.35,1.56,0.96,0.18
7838,10.00,16.99,1.54,0.45,0.12,3.12,6.36,0.23,0.78
7839,9.00,14.58,0.34,0.28,0.07,1.03,2.24,0.10,0.27
7840,10.00,19.24,0.93,0.58,0.12,1.98,4.58,0.19,-0.02
7841,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
7842,10.00,8.13,0.33,0.33,0.00,1.33,1.33,0.33,-0.50
7844,10.00,13.75,1.00,0.00,0.50,2.00,2.00,0.00,0.50
7846,10.00,16.54,0.65,0.24,0.13,2.11,3.36,0.13,-0.14
7847,10.00,16.69,0.55,0.30,0.10,1.55,3.38,0.17,0.31
7848,10.00,13.60,0.50,0.25,0.00,0.00,1.00,0.00,-1.75
7852,9.00,22.48,0.06,0.25,0.12,1.25,2.44,1.56,0.19
7853,10.00,13.12,0.10,0.10,0.00,0.60,1.50,0.30,-0.20
7854,10.00,18.11,0.59,0.84,0.25,2.61,4.45,0.25,0.26
7855,10.00,16.98,1.21,0.62,0.07,3.31,5.66,0.38,1.96
7856,10.00,11.30,0.05,0.10,0.10,1.05,2.19,0.05,-0.93
7857,10.00,15.68,0.47,0.33,0.09,1.64,3.42,0.16,0.55
7858,10.00,17.76,0.16,0.05,0.11,0.95,2.37,0.74,0.22
7859,10.00,16.14,0.06,0.39,0.06,0.83,2.17,0.50,-0.25
7860,9.00,17.83,0.14,0.08,0.16,1.89,1.92,0.76,-0.41
7861,10.00,16.45,0.58,0.39,0.19,1.96,3.86,0.21,0.16
7862,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
7863,10.00,6.12,0.11,0.08,0.00,0.45,0.71,0.03,-1.00
7865,9.00,13.26,0.03,0.06,0.09,0.94,0.94,1.52,-0.35
7866,10.00,15.15,0.47,0.25,0.18,1.60,3.09,0.37,-0.02
7868,10.00,5.41,0.00,0.00,0.00,0.33,0.00,0.67,-4.00
7869,10.00,16.00,0.44,0.11,0.00,1.33,3.33,0.00,-2.50
7870,10.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00,
7871,10.00,12.21,0.21,0.21,0.05,1.03,1.74,0.16,-1.19
7872,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
7873,9.00,7.58,0.00,0.00,0.00,0.14,0.14,0.29,-2.50
7874,9.00,3.71,0.00,0.00,0.00,0.33,0.17,0.17,1.50
7875,10.00,8.21,0.00,0.00,0.00,0.38,0.62,0.00,-1.50
7876,10.00,14.08,0.00,0.00,0.00,0.00,2.00,0.00,-2.00
7877,9.00,2.33,0.00,0.00,0.00,0.00,0.00,0.57,-1.67
7878,10.00,17.47,0.33,0.13,0.13,1.00,3.00,0.20,-1.85
7879,10.00,22.71,0.14,0.14,0.29,1.14,2.14,1.00,-0.67
7880,10.00,13.57,0.25,0.42,0.00,1.33,2.33,0.08,-1.92
7882,9.00,20.99,0.00,0.11,0.11,0.56,0.22,0.89,-2.11
7886,9.00,8.97,0.07,0.00,0.00,0.53,0.47,0.27,-1.00
7887,10.00,20.51,0.77,0.51,0.13,2.23,4.00,0.57,0.62
7888,10.00,6.44,0.02,0.02,0.00,0.34,0.44,0.07,-1.14
7889,10.00,9.55,0.03,0.06,0.03,0.23,0.60,0.34,-0.40
7891,9.00,16.48,0.00,0.00,0.00,0.00,1.00,2.00,-1.00
7892,10.00,17.56,0.07,0.07,0.07,1.57,1.86,0.29,0.25
7893,10.00,14.47,0.12,0.08,0.05,1.02,1.04,0.71,0.29
7895,10.00,21.96,0.00,0.33,0.33,3.67,4.00,0.00,0.50
7896,10.00,16.36,0.00,0.10,0.00,0.30,0.20,0.20,-1.29
7897,10.00,18.53,1.08,0.50,0.15,3.62,6.12,0.35,0.52
7899,10.00,17.35,0.26,0.17,0.03,1.17,2.11,0.23,-0.22
7900,10.00,22.23,0.00,0.07,0.00,1.14,1.21,0.86,-1.23
7901,10.00,17.66,0.25,0.25,0.10,2.02,2.65,0.25,-0.32
7902,10.00,15.31,0.25,0.50,0.00,0.75,1.50,0.00,1.67
7903,10.00,16.93,0.09,0.04,0.09,0.91,0.74,0.89,0.61
7904,10.00,9.62,0.04,0.09,0.00,0.78,1.00,0.35,-0.62
7906,10.00,12.87,0.00,0.00,0.14,0.57,2.14,0.29,-0.60
7907,9.00,15.55,1.14,0.44,0.06,2.92,4.64,0.14,1.00
7909,9.00,17.32,0.14,0.07,0.07,1.83,1.28,1.53,0.61
7910,10.00,12.28,0.17,0.08,0.00,1.08,1.96,0.04,0.19
7911,10.00,11.29,0.15,0.00,0.08,0.69,1.31,0.38,0.11
7912,10.00,10.30,0.15,0.13,0.00,0.43,0.63,0.02,-0.15
7914,10.00,17.27,0.00,0.12,0.00,2.00,2.50,0.12,-0.50
7915,9.00,16.39,0.13,0.08,0.05,1.82,1.05,0.97,-0.49
7916,9.00,9.26,0.00,0.25,0.00,0.25,0.50,0.00,-1.00
7917,10.00,8.69,0.20,0.20,0.00,1.20,1.60,0.00,0.67
7918,10.00,15.51,0.15,0.44,0.10,0.80,1.49,0.20,0.00
7919,10.00,16.82,1.11,0.36,0.05,2.84,4.98,0.11,0.49
7920,9.00,18.21,0.02,0.11,0.09,1.14,0.45,1.43,0.41
7921,9.00,9.07,0.07,0.00,0.07,0.73,0.47,0.20,0.38
7928,9.00,12.22,1.00,0.00,0.00,1.00,1.00,0.00,0.00
7929,9.00,8.60,0.00,0.00,0.00,0.00,0.00,0.00,-5.00
7930,10.00,10.85,0.30,0.45,0.20,0.90,1.20,0.10,-0.12
7932,9.00,18.57,0.06,0.00,0.04,0.94,0.96,0.85,-1.53
7935,10.00,14.37,0.16,0.19,0.07,0.79,1.44,0.44,-0.57
7936,9.00,13.58,0.10,0.08,0.05,0.93,0.83,0.25,0.17
7938,10.00,12.09,0.25,0.00,0.00,0.75,2.00,0.25,-0.50
7939,10.00,17.37,1.03,0.41,0.15,1.90,3.95,0.12,1.64
7940,10.00,7.32,0.00,0.00,0.00,0.78,0.11,0.00,-1.50
7941,10.00,13.76,0.23,0.08,0.00,0.62,0.69,0.31,-0.73
7943,10.00,11.73,0.09,0.07,0.00,0.86,0.93,0.28,0.04
7944,9.00,12.04,0.00,0.00,0.00,0.27,0.23,0.33,-0.57
7945,10.00,9.43,0.00,0.00,0.00,0.28,0.34,0.14,-1.55
7946,10.00,11.94,0.31,0.08,0.00,0.77,2.31,0.00,-0.33
7947,10.00,15.45,0.86,0.07,0.00,2.21,3.36,0.00,-0.09
7948,10.00,11.74,0.06,0.06,0.00,0.81,1.00,0.25,-0.75
7949,9.00,15.22,0.04,0.12,0.01,0.88,0.39,0.85,0.38
7950,9.00,14.50,0.06,0.06,0.00,0.85,0.56,0.81,-0.05
7951,9.00,11.55,0.00,1.00,0.00,0.00,0.00,1.00,0.00
7952,9.00,19.93,0.48,0.43,0.09,1.46,2.17,1.00,0.51
7953,10.00,8.39,0.20,0.12,0.04,0.80,1.40,0.00,-0.43
7956,9.00,13.32,0.05,0.03,0.03,1.57,0.97,0.57,-1.00
7957,9.00,8.34,0.08,0.00,0.00,0.38,0.33,0.00,-0.80
7958,10.00,13.75,0.12,0.20,0.24,0.60,1.20,0.36,0.17
7959,10.00,8.97,0.02,0.02,0.02,0.44,0.23,0.53,-0.65
7960,10.00,8.71,0.06,0.00,0.00,0.12,0.81,0.00,-1.00
7961,10.00,10.38,0.19,0.00,0.03,0.97,1.16,0.16,0.16
7963,10.00,17.67,0.50,0.25,0.06,2.25,2.31,0.25,-0.33
7964,10.00,15.13,0.06,0.15,0.06,1.53,0.85,0.79,-0.31
7965,10.00,20.01,0.43,0.31,0.13,1.84,3.00,0.79,-0.12
7967,10.00,16.36,0.23,0.20,0.07,1.41,2.36,0.44,-0.38
7968,9.00,10.54,0.00,0.07,0.00,0.29,0.57,0.79,-1.33
7971,9.00,9.08,0.00,0.13,0.07,1.00,0.47,0.13,-1.50
7972,9.00,15.60,0.50,0.00,0.00,1.50,1.50,2.00,0.00
7973,10.00,9.65,0.15,0.15,0.00,0.75,0.80,0.25,-0.44
7974,10.00,13.75,0.16,0.16,0.00,0.67,1.07,0.04,-0.53
7975,10.00,10.66,0.18,0.00,0.00,0.46,0.82,0.11,-0.50
7976,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
7977,10.00,11.17,0.21,0.06,0.00,0.70,1.21,0.12,-0.12
7980,10.00,22.38,0.97,0.55,0.16,2.56,4.36,0.15,0.12
7983,9.00,18.56,0.23,0.21,0.00,1.72,1.77,0.58,-0.22
7985,10.00,10.12,0.09,0.18,0.00,0.27,0.55,0.09,-1.00
7986,10.00,7.65,0.00,0.00,0.00,0.50,0.83,0.17,-1.75
7987,9.00,11.52,0.00,0.04,0.04,0.22,0.15,0.26,-0.63
7988,10.00,10.86,0.10,0.10,0.00,0.50,0.20,0.10,-1.44
7989,10.00,11.73,0.40,0.00,0.00,0.00,1.00,0.20,1.67
7990,10.00,9.73,0.08,0.00,0.08,0.31,0.77,0.00,-1.38
7991,9.00,5.89,0.00,0.00,0.00,0.33,0.33,0.33,
7992,10.00,7.61,0.00,0.08,0.00,0.23,0.31,0.00,-1.25
7993,9.00,11.86,0.00,0.00,0.00,1.00,0.50,0.50,-0.50
7994,9.00,27.02,0.13,0.27,0.09,1.76,1.14,1.89,0.05
7995,9.00,13.58,0.00,0.19,0.10,1.57,0.33,1.00,-0.13
7996,10.00,23.06,0.90,0.31,0.08,3.08,4.65,0.39,0.36
7997,9.00,14.52,0.17,0.07,0.00,0.85,1.30,0.97,-0.22
7998,10.00,9.31,0.17,0.00,0.00,0.67,0.83,0.33,-1.20
7999,9.00,14.89,0.39,0.35,0.16,1.37,2.27,0.14,-0.24
8000,10.00,15.91,0.66,0.66,0.24,1.68,3.66,0.34,0.67
8003,10.00,14.40,0.18,0.09,0.00,0.36,0.64,0.09,-2.82
8004,10.00,14.09,0.44,0.25,0.08,1.33,2.23,0.25,0.79
8005,10.00,14.30,0.00,0.10,0.00,1.00,1.50,0.55,-0.27
8006,10.00,17.30,0.75,0.25,0.08,2.51,4.27,0.06,0.31
8007,9.00,13.85,0.00,0.06,0.00,0.53,0.59,0.35,-0.62
8008,9.00,14.10,0.10,0.17,0.10,0.52,0.93,1.00,-0.52
8009,9.00,13.71,0.00,0.00,0.00,1.08,1.08,0.08,-1.25
8014,9.00,18.51,0.03,0.07,0.03,1.83,1.17,0.41,0.56
8016,10.00,15.39,0.19,0.38,0.14,1.24,1.71,0.14,-0.20
8018,10.00,10.31,0.62,0.50,0.17,0.88,2.12,0.21,1.43
8019,10.00,14.55,0.11,0.15,0.04,1.26,1.80,0.39,0.45
8021,10.00,6.98,0.25,0.00,0.00,0.25,0.50,0.12,-0.67
8023,10.00,12.11,0.21,0.05,0.00,0.53,1.47,0.26,0.08
8024,10.00,17.72,0.85,0.35,0.05,3.60,4.05,0.05,0.70
8025,10.00,15.25,0.93,0.31,0.30,2.60,4.64,0.11,0.77
8027,10.00,13.40,0.11,0.02,0.11,0.91,1.47,0.36,-0.18
8028,10.00,22.39,0.75,0.00,0.00,0.25,2.50,0.75,-2.67
8029,9.00,24.24,0.00,0.12,0.00,0.62,0.38,0.75,-0.75
8032,9.00,17.46,0.03,0.03,0.03,1.25,0.83,0.66,0.40
8033,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
8034,9.00,17.43,0.00,0.00,0.00,0.27,0.09,0.27,-1.00
8035,10.00,19.19,0.62,0.23,0.00,1.38,2.23,0.08,-0.09
8036,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
8037,10.00,26.03,0.45,0.19,0.14,2.33,3.22,0.98,-0.57
8038,10.00,23.88,0.81,0.48,0.21,2.16,3.90,0.32,-0.75
8041,9.00,13.02,0.17,0.11,0.05,1.27,1.33,0.65,0.91
8042,10.00,17.36,0.15,0.03,0.03,0.68,0.56,0.88,-0.35
8046,10.00,18.42,0.71,0.18,0.10,2.86,3.35,0.24,0.04
8047,10.00,12.10,0.00,0.00,0.00,0.11,0.33,0.00,-1.43
8049,9.00,17.21,0.00,0.00,0.00,0.67,0.47,0.53,-0.27
8050,10.00,17.30,0.50,0.50,0.00,1.25,2.75,0.00,1.33
8051,10.00,16.33,0.40,0.00,0.00,1.00,2.00,0.00,-0.75
8052,10.00,4.72,0.00,0.00,0.00,0.00,0.50,0.00,-2.00
8053,9.00,23.40,0.36,0.22,0.06,2.56,3.41,0.58,-0.10
8054,10.00,17.46,0.39,0.28,0.06,1.56,2.11,0.28,-0.94
8055,10.00,20.97,0.25,0.19,0.06,1.36,1.92,1.53,-1.18
8056,10.00,19.51,0.31,0.27,0.09,1.33,2.32,0.57,-0.76
8057,9.00,19.79,0.05,0.14,0.05,1.12,0.79,0.86,-1.10
8058,10.00,17.94,0.17,0.17,0.00,1.33,3.17,0.00,-1.20
8060,9.00,10.96,0.00,0.00,0.00,0.33,0.00,0.33,-0.50
8061,9.00,14.07,0.08,0.14,0.03,0.68,0.62,0.97,0.12
8062,9.00,18.07,0.00,0.00,0.00,0.20,0.80,0.60,-0.20
8063,9.00,16.47,0.08,0.23,0.08,0.31,0.85,0.54,-0.60
8064,10.00,14.36,0.05,0.11,0.08,0.58,0.87,1.05,-0.55
8065,10.00,9.98,0.08,0.00,0.00,0.85,0.46,0.08,-0.29
8066,10.00,14.33,0.07,0.21,0.00,0.21,0.50,0.07,-0.64
8067,10.00,10.88,0.02,0.12,0.00,0.46,0.51,0.17,-1.12
8068,10.00,4.60,0.00,0.00,0.00,0.00,0.00,0.00,
8069,10.00,17.44,0.80,0.26,0.03,1.86,3.51,0.89,-0.23
8074,10.00,17.23,0.69,0.22,0.08,2.44,3.89,0.17,-0.26
8075,10.00,14.20,0.21,0.15,0.00,1.30,1.87,0.42,-0.81
8076,10.00,11.71,0.00,0.06,0.00,0.81,0.62,0.31,-0.50
8077,10.00,13.75,0.23,0.05,0.00,0.59,1.27,0.09,0.50
8078,9.00,20.01,0.33,0.10,0.00,1.52,2.38,0.38,-0.67
8079,10.00,16.63,0.47,0.33,0.17,1.47,2.40,0.13,-0.48
8081,9.00,16.24,0.53,0.26,0.11,2.37,2.68,0.26,-0.82
8082,10.00,14.20,0.40,0.30,0.00,0.80,1.60,0.50,-0.25
8083,9.00,17.99,0.47,0.21,0.12,1.84,2.74,0.67,0.81
8084,9.00,22.64,0.31,0.28,0.16,1.18,1.70,0.72,0.89
8085,9.00,15.26,0.05,0.07,0.05,0.88,0.92,0.59,-0.67
8087,10.00,14.47,0.16,0.19,0.05,0.79,1.98,0.30,-1.13
8089,10.00,10.02,0.17,0.00,0.00,0.50,0.67,0.50,-2.00
8090,9.00,23.25,0.25,0.30,0.20,0.80,1.50,0.70,0.29
8091,10.00,16.30,0.54,0.35,0.03,2.57,3.57,0.27,0.65
8092,9.00,20.95,0.24,0.57,0.10,3.95,4.81,0.81,0.20
8093,10.00,19.71,0.71,0.43,0.00,1.43,2.29,0.57,0.43
8094,10.00,10.57,0.26,0.02,0.05,1.07,1.64,0.21,-0.39
8095,10.00,15.22,0.28,0.30,0.11,1.64,1.87,0.38,0.81
8096,9.00,17.81,0.05,0.23,0.07,2.12,1.50,0.62,0.94
8097,10.00,22.59,0.81,0.59,0.32,2.16,4.20,0.74,-0.24
8098,9.00,18.38,0.06,0.18,0.04,1.35,1.14,0.73,-0.51
8099,10.00,7.39,0.50,0.00,0.00,0.00,0.50,0.00,2.00
8100,9.00,22.68,1.50,0.25,0.00,2.00,4.25,0.25,1.50
8101,10.00,10.48,0.18,0.11,0.07,1.80,2.85,0.07,-0.25
8102,9.00,10.41,0.00,0.00,0.00,1.43,1.00,0.29,0.33
8103,10.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,-1.00
8104,10.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,
8105,10.00,14.79,0.57,0.36,0.09,1.55,3.38,0.15,0.85
8106,10.00,16.65,0.57,0.31,0.02,2.24,3.73,0.37,0.45
8107,10.00,15.64,0.39,0.36,0.15,1.74,2.77,0.16,0.41
8108,9.00,23.98,0.53,0.27,0.07,3.67,4.07,0.53,0.13
8109,10.00,15.21,0.10,0.00,0.00,0.75,0.65,0.20,-1.56
8110,10.00,16.60,0.59,0.37,0.02,3.32,4.07,0.10,0.82
8112,10.00,9.83,1.00,0.00,0.00,0.00,2.50,0.00,-1.00
8113,10.00,18.35,0.32,0.30,0.08,3.28,2.58,0.28,0.68
8115,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
8118,9.00,19.99,0.18,0.18,0.09,1.50,1.91,0.68,0.14
8122,9.00,19.70,0.40,0.20,0.00,1.00,1.60,0.20,0.60
8123,9.00,18.53,0.68,0.32,0.10,2.34,4.16,0.52,0.60
8124,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
8125,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
8126,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
8127,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
8146,10.00,16.30,0.64,0.72,0.22,0.94,2.61,0.19,0.74
8147,9.00,14.95,0.09,0.11,0.02,1.55,0.89,0.61,-0.26
8148,9.00,14.73,0.11,0.14,0.02,1.20,1.27,0.66,-0.55
8149,9.00,17.30,0.13,0.18,0.04,1.82,1.51,0.49,0.13
8150,10.00,7.47,0.00,0.00,0.00,0.67,1.00,0.00,1.00
8152,10.00,16.45,1.00,0.33,0.11,3.93,4.67,0.33,-0.04
8153,9.00,16.41,0.36,0.27,0.14,1.50,2.41,0.23,1.05
8154,10.00,16.33,0.45,0.24,0.03,1.31,1.59,0.21,0.63
8155,10.00,14.59,0.00,0.35,0.00,0.18,0.35,1.00,-0.31
8156,10.00,20.75,0.53,0.63,0.27,2.10,3.76,0.49,0.68
8157,9.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,
8158,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
8159,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
8160,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
8161,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
8162,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
8177,10.00,17.44,1.16,0.95,0.17,1.90,4.13,0.10,1.33
8178,9.00,17.97,0.28,0.38,0.08,1.57,1.40,0.33,0.67
8179,10.00,15.79,0.11,0.07,0.00,0.78,0.96,0.56,-1.43
8180,9.00,22.99,0.57,0.38,0.31,3.21,5.03,0.59,0.57
8182,9.00,18.48,0.08,0.00,0.08,1.50,0.92,0.50,1.00
8186,10.00,11.25,0.00,0.20,0.00,0.40,0.20,0.80,-1.00
8187,9.00,8.07,0.20,0.20,0.00,0.60,0.80,0.20,-1.80
8199,10.00,8.73,0.00,0.00,0.00,1.20,0.80,0.40,-1.00
8201,9.00,12.60,0.00,0.00,0.00,0.00,0.25,0.50,-2.00
8205,9.00,25.70,0.25,0.50,0.00,0.25,0.75,0.25,-0.50
8206,10.00,32.57,1.25,0.50,0.25,2.00,4.75,0.50,-1.00
8213,10.00,4.26,0.00,0.00,0.00,0.20,0.40,0.00,-0.67
8221,10.00,6.25,0.50,0.00,0.00,0.00,0.75,0.00,0.00
8222,10.00,7.27,0.20,0.20,0.00,0.60,0.80,0.20,-0.60
8225,10.00,5.38,0.00,0.00,0.00,0.00,0.00,0.20,-0.33
8226,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
8228,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
8250,9.00,11.64,0.00,0.00,0.00,0.00,0.00,0.25,-2.00
8254,10.00,25.09,0.25,0.00,0.00,0.50,2.00,0.00,-1.25
8256,10.00,5.78,0.00,0.11,0.00,0.44,0.33,0.11,-0.67
8257,10.00,15.34,0.36,0.34,0.09,1.51,2.43,0.10,0.36
8259,10.00,11.95,0.23,0.16,0.00,0.69,1.44,0.12,-0.42
8262,9.00,21.90,0.30,0.00,0.00,1.00,1.90,0.60,-1.20
8263,9.00,13.50,0.00,0.09,0.00,0.91,0.55,1.36,-0.38
8264,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
8266,9.00,16.84,0.11,0.07,0.02,2.15,1.33,0.28,-1.38
8267,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
8268,9.00,12.61,0.22,0.00,0.00,0.89,1.11,0.33,-0.57
8270,10.00,18.31,0.21,0.25,0.08,1.58,1.96,0.92,0.41
8294,10.00,20.07,1.21,0.53,0.32,2.74,5.16,0.21,0.47
8309,10.00,13.74,0.00,0.20,0.20,0.80,1.20,0.60,-1.50
8311,10.00,14.87,0.43,0.15,0.13,1.20,3.07,0.20,0.63
8313,10.00,9.32,0.00,0.25,0.00,0.50,0.75,0.50,-0.40
8317,9.00,11.76,0.29,0.00,0.00,0.71,1.29,0.00,-1.75
8319,9.00,10.05,0.00,0.00,0.00,2.50,1.00,0.00,-1.00
8323,10.00,21.33,0.80,1.00,0.00,2.40,3.00,0.40,1.00
8330,9.00,22.46,0.20,0.20,0.00,1.80,2.20,0.80,3.00
8331,10.00,21.31,0.60,0.60,0.00,2.20,3.40,0.40,1.60
8344,10.00,15.01,0.30,0.53,0.17,2.11,2.98,0.23,0.76
8353,9.00,5.88,0.00,0.00,0.00,0.50,0.00,0.00,-3.00
8354,9.00,19.82,0.13,0.10,0.03,0.55,1.23,0.71,-1.07
8358,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
8361,10.00,19.12,0.50,0.32,0.03,1.18,1.85,0.18,-0.76
8364,10.00,10.62,0.33,0.15,0.03,1.15,1.62,0.26,-0.18
8365,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
8368,10.00,14.76,0.45,0.33,0.10,1.62,3.00,0.25,-0.58
8373,10.00,14.76,0.12,0.12,0.04,0.76,2.00,0.00,-1.33
8374,10.00,10.10,0.09,0.00,0.00,0.82,1.45,0.09,1.00
8375,9.00,16.67,0.00,0.08,0.08,0.64,0.76,1.60,0.17
8376,10.00,17.17,0.22,0.20,0.03,1.34,1.71,0.42,-1.12
8377,10.00,16.25,0.00,0.00,0.00,0.33,1.67,0.33,-3.50
8378,9.00,15.46,0.17,0.15,0.07,1.89,1.79,0.25,0.46
8379,10.00,13.88,1.18,0.41,0.10,1.64,4.18,0.08,1.53
8381,10.00,15.41,0.25,0.12,0.12,2.88,2.75,0.25,-1.86
8382,10.00,7.94,0.00,0.00,0.00,1.00,1.25,0.00,-1.00
8404,10.00,23.33,1.09,0.82,0.09,3.55,6.18,0.55,0.40
8405,10.00,13.39,0.00,0.00,0.00,1.67,1.00,0.67,-1.00
8406,9.00,20.93,0.18,0.41,0.12,1.94,2.35,0.47,2.00
8408,10.00,19.87,0.35,0.22,0.00,2.17,4.26,0.35,-1.57
8409,9.00,11.19,0.00,0.00,0.00,0.10,0.20,0.10,-1.62
8415,10.00,13.41,0.33,0.67,0.00,1.00,2.00,0.33,0.33
8416,10.00,10.93,0.37,0.11,0.02,1.45,1.85,0.09,-0.20
8432,10.00,18.10,0.60,0.00,0.00,0.60,1.00,0.00,0.00
8433,9.00,16.27,0.10,0.03,0.07,0.70,0.77,0.93,-0.73
8435,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
8436,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
8437,10.00,20.09,0.52,0.12,0.09,2.45,3.60,0.53,-0.52
8443,10.00,19.93,1.00,0.80,0.00,2.00,3.40,0.00,3.00
8445,10.00,21.27,0.58,0.32,0.03,1.42,3.50,0.50,-0.22
8446,10.00,15.50,0.63,0.40,0.04,2.69,4.63,0.13,0.61
8447,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
8448,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
8450,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
8478,9.00,13.78,0.04,0.04,0.04,1.71,0.82,0.25,0.22
8479,10.00,20.97,0.47,0.22,0.05,1.73,3.24,0.37,0.02
8480,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
8481,10.00,12.92,0.30,0.19,0.04,1.93,2.93,0.11,0.09
8482,10.00,11.81,0.57,0.05,0.05,1.57,2.76,0.33,-0.21
